sequence_id,prediction,confidence
sco_37881at7157_Anopheles_sinensis,sco37881at7157,1.0
sco_37885at7157_Anopheles_sinensis,sco37885at7157,1.0
sco_37894at7157_Anopheles_sinensis,sco37894at7157,1.0
sco_37901at7157_Anopheles_sinensis,sco37901at7157,1.0
sco_37903at7157_Anopheles_sinensis,sco37903at7157,1.0
sco_37907at7157_Anopheles_sinensis,sco37907at7157,1.0
sco_37910at7157_Anopheles_sinensis,sco37910at7157,1.0
sco_37919at7157_Anopheles_sinensis,sco37919at7157,1.0
sco_37920at7157_Anopheles_sinensis,sco37920at7157,1.0
sco_37931at7157_Anopheles_sinensis,sco37931at7157,1.0
sco_37933at7157_Anopheles_sinensis,sco37933at7157,1.0
sco_37936at7157_Anopheles_sinensis,sco37936at7157,1.0
sco_37945at7157_Anopheles_sinensis,sco37945at7157,1.0
sco_3795at7157_Anopheles_sinensis,sco3795at7157,1.0
sco_37962at7157_Anopheles_sinensis,sco37962at7157,1.0
sco_37968at7157_Anopheles_sinensis,sco37968at7157,1.0
sco_3796at7157_Anopheles_sinensis,sco3796at7157,1.0
sco_37970at7157_Anopheles_sinensis,sco37970at7157,1.0
sco_37980at7157_Anopheles_sinensis,sco37980at7157,1.0
sco_37981at7157_Anopheles_sinensis,sco37981at7157,1.0
sco_37987at7157_Anopheles_sinensis,sco37987at7157,1.0
sco_37990at7157_Anopheles_sinensis,sco37990at7157,1.0
sco_37992at7157_Anopheles_sinensis,sco37992at7157,1.0
sco_37993at7157_Anopheles_sinensis,sco37993at7157,1.0
sco_37994at7157_Anopheles_sinensis,sco37994at7157,1.0
sco_37999at7157_Anopheles_sinensis,sco37999at7157,1.0
sco_38010at7157_Anopheles_sinensis,sco38010at7157,1.0
sco_38014at7157_Anopheles_sinensis,sco38014at7157,1.0
sco_38016at7157_Anopheles_sinensis,sco38016at7157,1.0
sco_38017at7157_Anopheles_sinensis,sco38017at7157,1.0
sco_38025at7157_Anopheles_sinensis,sco38025at7157,1.0
sco_38044at7157_Anopheles_sinensis,sco38044at7157,1.0
sco_38045at7157_Anopheles_sinensis,sco38045at7157,1.0
sco_38046at7157_Anopheles_sinensis,sco38046at7157,1.0
sco_38050at7157_Anopheles_sinensis,sco38050at7157,1.0
sco_38062at7157_Anopheles_sinensis,sco38062at7157,1.0
sco_38069at7157_Anopheles_sinensis,sco38069at7157,1.0
sco_38075at7157_Anopheles_sinensis,sco38075at7157,1.0
sco_38079at7157_Anopheles_sinensis,sco38079at7157,1.0
sco_38086at7157_Anopheles_sinensis,sco38086at7157,1.0
sco_38087at7157_Anopheles_sinensis,sco38087at7157,1.0
sco_38089at7157_Anopheles_sinensis,sco38089at7157,1.0
sco_38091at7157_Anopheles_sinensis,sco38091at7157,1.0
sco_38093at7157_Anopheles_sinensis,sco38093at7157,1.0
sco_38095at7157_Anopheles_sinensis,sco38095at7157,1.0
sco_38096at7157_Anopheles_sinensis,sco38096at7157,1.0
sco_38107at7157_Anopheles_sinensis,sco38107at7157,1.0
sco_38116at7157_Anopheles_sinensis,sco38116at7157,1.0
sco_38120at7157_Anopheles_sinensis,sco38120at7157,1.0
sco_38124at7157_Anopheles_sinensis,sco38124at7157,1.0
sco_38127at7157_Anopheles_sinensis,sco38127at7157,1.0
sco_3812at7157_Anopheles_sinensis,sco3812at7157,1.0
sco_38134at7157_Anopheles_sinensis,sco38134at7157,1.0
sco_3813at7157_Anopheles_sinensis,sco3813at7157,1.0
sco_38140at7157_Anopheles_sinensis,sco38140at7157,1.0
sco_38144at7157_Anopheles_sinensis,sco38144at7157,1.0
sco_38151at7157_Anopheles_sinensis,sco38151at7157,1.0
sco_38154at7157_Anopheles_sinensis,sco38154at7157,1.0
sco_38158at7157_Anopheles_sinensis,sco38158at7157,1.0
sco_38166at7157_Anopheles_sinensis,sco38166at7157,1.0
sco_38167at7157_Anopheles_sinensis,sco38167at7157,1.0
sco_38169at7157_Anopheles_sinensis,sco38169at7157,1.0
sco_38177at7157_Anopheles_sinensis,sco38177at7157,1.0
sco_38181at7157_Anopheles_sinensis,sco38181at7157,1.0
sco_38182at7157_Anopheles_sinensis,sco38182at7157,1.0
sco_38185at7157_Anopheles_sinensis,sco38185at7157,1.0
sco_38186at7157_Anopheles_sinensis,sco38186at7157,1.0
sco_38190at7157_Anopheles_sinensis,sco38190at7157,1.0
sco_38193at7157_Anopheles_sinensis,sco38193at7157,1.0
sco_38201at7157_Anopheles_sinensis,sco38201at7157,1.0
sco_38207at7157_Anopheles_sinensis,sco38207at7157,1.0
sco_38208at7157_Anopheles_sinensis,sco38208at7157,1.0
sco_38222at7157_Anopheles_sinensis,sco38222at7157,1.0
sco_38226at7157_Anopheles_sinensis,sco38226at7157,1.0
sco_38227at7157_Anopheles_sinensis,sco38227at7157,1.0
sco_38229at7157_Anopheles_sinensis,sco38229at7157,1.0
sco_38234at7157_Anopheles_sinensis,sco38234at7157,1.0
sco_38235at7157_Anopheles_sinensis,sco38235at7157,1.0
sco_38238at7157_Anopheles_sinensis,sco38238at7157,1.0
sco_38240at7157_Anopheles_sinensis,sco38240at7157,1.0
sco_38241at7157_Anopheles_sinensis,sco38241at7157,1.0
sco_38244at7157_Anopheles_sinensis,sco38244at7157,1.0
sco_38246at7157_Anopheles_sinensis,sco38246at7157,1.0
sco_38248at7157_Anopheles_sinensis,sco38248at7157,1.0
sco_38256at7157_Anopheles_sinensis,sco38256at7157,1.0
sco_38261at7157_Anopheles_sinensis,sco38261at7157,1.0
sco_38272at7157_Anopheles_sinensis,sco38272at7157,1.0
sco_38273at7157_Anopheles_sinensis,sco38273at7157,1.0
sco_38274at7157_Anopheles_sinensis,sco40430at7157,1.0
sco_38280at7157_Anopheles_sinensis,sco38280at7157,1.0
sco_38283at7157_Anopheles_sinensis,sco38283at7157,1.0
sco_38288at7157_Anopheles_sinensis,sco38288at7157,1.0
sco_38293at7157_Anopheles_sinensis,sco38293at7157,1.0
sco_38310at7157_Anopheles_sinensis,sco38310at7157,1.0
sco_38313at7157_Anopheles_sinensis,sco38313at7157,1.0
sco_38317at7157_Anopheles_sinensis,sco38317at7157,1.0
sco_38325at7157_Anopheles_sinensis,sco38325at7157,1.0
sco_38328at7157_Anopheles_sinensis,sco38328at7157,1.0
sco_38329at7157_Anopheles_sinensis,sco38329at7157,1.0
sco_38331at7157_Anopheles_sinensis,sco38331at7157,1.0
sco_38332at7157_Anopheles_sinensis,sco38332at7157,1.0
sco_38335at7157_Anopheles_sinensis,sco38335at7157,1.0
sco_38352at7157_Anopheles_sinensis,sco38352at7157,1.0
sco_38357at7157_Anopheles_sinensis,sco38357at7157,1.0
sco_38376at7157_Anopheles_sinensis,sco38376at7157,1.0
sco_38377at7157_Anopheles_sinensis,sco38377at7157,1.0
sco_38381at7157_Anopheles_sinensis,sco38381at7157,1.0
sco_38385at7157_Anopheles_sinensis,sco38385at7157,1.0
sco_38386at7157_Anopheles_sinensis,sco38386at7157,1.0
sco_38389at7157_Anopheles_sinensis,sco38389at7157,1.0
sco_38390at7157_Anopheles_sinensis,sco38390at7157,1.0
sco_38396at7157_Anopheles_sinensis,sco38396at7157,1.0
sco_38398at7157_Anopheles_sinensis,sco38398at7157,1.0
sco_38400at7157_Anopheles_sinensis,sco38400at7157,1.0
sco_38401at7157_Anopheles_sinensis,sco38401at7157,1.0
sco_38406at7157_Anopheles_sinensis,sco38406at7157,1.0
sco_38408at7157_Anopheles_sinensis,sco38408at7157,1.0
sco_38410at7157_Anopheles_sinensis,sco38410at7157,1.0
sco_38411at7157_Anopheles_sinensis,sco38411at7157,1.0
sco_38414at7157_Anopheles_sinensis,sco38414at7157,1.0
sco_38418at7157_Anopheles_sinensis,sco38418at7157,1.0
sco_38419at7157_Anopheles_sinensis,sco38419at7157,1.0
sco_38421at7157_Anopheles_sinensis,sco38421at7157,1.0
sco_38426at7157_Anopheles_sinensis,sco38426at7157,1.0
sco_38427at7157_Anopheles_sinensis,sco38427at7157,1.0
sco_38434at7157_Anopheles_sinensis,sco38434at7157,1.0
sco_38436at7157_Anopheles_sinensis,sco38436at7157,1.0
sco_38438at7157_Anopheles_sinensis,sco38438at7157,1.0
sco_38441at7157_Anopheles_sinensis,sco38441at7157,1.0
sco_38443at7157_Anopheles_sinensis,sco38443at7157,1.0
sco_38446at7157_Anopheles_sinensis,sco38446at7157,1.0
sco_38452at7157_Anopheles_sinensis,sco38452at7157,1.0
sco_38456at7157_Anopheles_sinensis,sco38456at7157,1.0
sco_38457at7157_Anopheles_sinensis,sco38457at7157,1.0
sco_38460at7157_Anopheles_sinensis,sco38460at7157,1.0
sco_38462at7157_Anopheles_sinensis,sco38462at7157,1.0
sco_3846at7157_Anopheles_sinensis,sco3846at7157,1.0
sco_38474at7157_Anopheles_sinensis,sco38474at7157,1.0
sco_38476at7157_Anopheles_sinensis,sco38476at7157,1.0
sco_38477at7157_Anopheles_sinensis,sco38477at7157,1.0
sco_38478at7157_Anopheles_sinensis,sco38478at7157,1.0
sco_38480at7157_Anopheles_sinensis,sco38480at7157,1.0
sco_38503at7157_Anopheles_sinensis,sco38503at7157,1.0
sco_38505at7157_Anopheles_sinensis,sco38505at7157,1.0
sco_38508at7157_Anopheles_sinensis,sco38508at7157,1.0
sco_38515at7157_Anopheles_sinensis,sco38515at7157,1.0
sco_38518at7157_Anopheles_sinensis,sco38518at7157,1.0
sco_38525at7157_Anopheles_sinensis,sco38525at7157,1.0
sco_38531at7157_Anopheles_sinensis,sco38531at7157,1.0
sco_38535at7157_Anopheles_sinensis,sco38535at7157,1.0
sco_38538at7157_Anopheles_sinensis,sco38538at7157,1.0
sco_38540at7157_Anopheles_sinensis,sco38540at7157,1.0
sco_38541at7157_Anopheles_sinensis,sco38541at7157,1.0
sco_3854at7157_Anopheles_sinensis,sco3854at7157,1.0
sco_38554at7157_Anopheles_sinensis,sco38554at7157,1.0
sco_38559at7157_Anopheles_sinensis,sco38559at7157,1.0
sco_38561at7157_Anopheles_sinensis,sco38561at7157,1.0
sco_38565at7157_Anopheles_sinensis,sco38565at7157,1.0
sco_38571at7157_Anopheles_sinensis,sco38571at7157,1.0
sco_38572at7157_Anopheles_sinensis,sco38572at7157,1.0
sco_38577at7157_Anopheles_sinensis,sco38577at7157,1.0
sco_38584at7157_Anopheles_sinensis,sco38584at7157,1.0
sco_38586at7157_Anopheles_sinensis,sco38586at7157,1.0
sco_38588at7157_Anopheles_sinensis,sco38588at7157,1.0
sco_38590at7157_Anopheles_sinensis,sco38590at7157,1.0
sco_38591at7157_Anopheles_sinensis,sco38591at7157,1.0
sco_38602at7157_Anopheles_sinensis,sco38602at7157,1.0
sco_38614at7157_Anopheles_sinensis,sco38614at7157,1.0
sco_38615at7157_Anopheles_sinensis,sco38615at7157,1.0
sco_38618at7157_Anopheles_sinensis,sco38618at7157,1.0
sco_38621at7157_Anopheles_sinensis,sco38621at7157,1.0
sco_38625at7157_Anopheles_sinensis,sco38625at7157,1.0
sco_38626at7157_Anopheles_sinensis,sco38626at7157,1.0
sco_38634at7157_Anopheles_sinensis,sco38634at7157,1.0
sco_38636at7157_Anopheles_sinensis,sco38636at7157,1.0
sco_38637at7157_Anopheles_sinensis,sco38637at7157,1.0
sco_38645at7157_Anopheles_sinensis,sco38645at7157,1.0
sco_38652at7157_Anopheles_sinensis,sco38652at7157,1.0
sco_38655at7157_Anopheles_sinensis,sco38655at7157,1.0
sco_38657at7157_Anopheles_sinensis,sco38657at7157,1.0
sco_3865at7157_Anopheles_sinensis,sco3865at7157,1.0
sco_38668at7157_Anopheles_sinensis,sco38668at7157,1.0
sco_38674at7157_Anopheles_sinensis,sco38674at7157,1.0
sco_38675at7157_Anopheles_sinensis,sco38675at7157,1.0
sco_38679at7157_Anopheles_sinensis,sco38679at7157,1.0
sco_3867at7157_Anopheles_sinensis,sco3867at7157,1.0
sco_38682at7157_Anopheles_sinensis,sco38682at7157,1.0
sco_38684at7157_Anopheles_sinensis,sco38684at7157,1.0
sco_38688at7157_Anopheles_sinensis,sco38688at7157,1.0
sco_38691at7157_Anopheles_sinensis,sco38691at7157,1.0
sco_38692at7157_Anopheles_sinensis,sco38692at7157,1.0
sco_38694at7157_Anopheles_sinensis,sco38694at7157,1.0
sco_38696at7157_Anopheles_sinensis,sco38696at7157,1.0
sco_38706at7157_Anopheles_sinensis,sco38706at7157,1.0
sco_38708at7157_Anopheles_sinensis,sco38708at7157,1.0
sco_38732at7157_Anopheles_sinensis,sco38732at7157,1.0
sco_38743at7157_Anopheles_sinensis,sco38743at7157,1.0
sco_38744at7157_Anopheles_sinensis,sco38744at7157,1.0
sco_3874at7157_Anopheles_sinensis,sco3874at7157,1.0
sco_38753at7157_Anopheles_sinensis,sco38753at7157,1.0
sco_38756at7157_Anopheles_sinensis,sco38756at7157,1.0
sco_38760at7157_Anopheles_sinensis,sco38760at7157,1.0
sco_38761at7157_Anopheles_sinensis,sco38761at7157,1.0
sco_38769at7157_Anopheles_sinensis,sco38769at7157,1.0
sco_38773at7157_Anopheles_sinensis,sco38773at7157,1.0
sco_38778at7157_Anopheles_sinensis,sco38778at7157,1.0
sco_38781at7157_Anopheles_sinensis,sco38781at7157,1.0
sco_38783at7157_Anopheles_sinensis,sco38783at7157,1.0
sco_38786at7157_Anopheles_sinensis,sco38786at7157,1.0
sco_38787at7157_Anopheles_sinensis,sco38787at7157,1.0
sco_38793at7157_Anopheles_sinensis,sco38793at7157,1.0
sco_38799at7157_Anopheles_sinensis,sco38799at7157,1.0
sco_38811at7157_Anopheles_sinensis,sco38811at7157,1.0
sco_38813at7157_Anopheles_sinensis,sco38813at7157,1.0
sco_38814at7157_Anopheles_sinensis,sco38814at7157,1.0
sco_38815at7157_Anopheles_sinensis,sco38815at7157,1.0
sco_38816at7157_Anopheles_sinensis,sco38816at7157,1.0
sco_38817at7157_Anopheles_sinensis,sco38817at7157,1.0
sco_38820at7157_Anopheles_sinensis,sco38820at7157,1.0
sco_38828at7157_Anopheles_sinensis,sco38828at7157,1.0
sco_38836at7157_Anopheles_sinensis,sco38836at7157,1.0
sco_38838at7157_Anopheles_sinensis,sco38838at7157,1.0
sco_38840at7157_Anopheles_sinensis,sco38840at7157,1.0
sco_38844at7157_Anopheles_sinensis,sco38844at7157,1.0
sco_38851at7157_Anopheles_sinensis,sco38851at7157,1.0
sco_38857at7157_Anopheles_sinensis,sco38857at7157,1.0
sco_38860at7157_Anopheles_sinensis,sco38860at7157,1.0
sco_38874at7157_Anopheles_sinensis,sco38874at7157,1.0
sco_38875at7157_Anopheles_sinensis,sco38875at7157,1.0
sco_38881at7157_Anopheles_sinensis,sco38881at7157,1.0
sco_38888at7157_Anopheles_sinensis,sco38888at7157,1.0
sco_38896at7157_Anopheles_sinensis,sco38896at7157,1.0
sco_38906at7157_Anopheles_sinensis,sco38906at7157,1.0
sco_38915at7157_Anopheles_sinensis,sco38915at7157,1.0
sco_38918at7157_Anopheles_sinensis,sco38918at7157,1.0
sco_38922at7157_Anopheles_sinensis,sco38922at7157,1.0
sco_38932at7157_Anopheles_sinensis,sco38932at7157,1.0
sco_38939at7157_Anopheles_sinensis,sco38939at7157,1.0
sco_38945at7157_Anopheles_sinensis,sco38945at7157,1.0
sco_38946at7157_Anopheles_sinensis,sco38946at7157,1.0
sco_38954at7157_Anopheles_sinensis,sco38954at7157,1.0
sco_38957at7157_Anopheles_sinensis,sco38957at7157,1.0
sco_38962at7157_Anopheles_sinensis,sco38962at7157,1.0
sco_38973at7157_Anopheles_sinensis,sco38973at7157,1.0
sco_38977at7157_Anopheles_sinensis,sco38977at7157,1.0
sco_38979at7157_Anopheles_sinensis,sco38979at7157,1.0
sco_38984at7157_Anopheles_sinensis,sco38984at7157,1.0
sco_38987at7157_Anopheles_sinensis,sco38987at7157,1.0
sco_38989at7157_Anopheles_sinensis,sco38989at7157,1.0
sco_38992at7157_Anopheles_sinensis,sco38992at7157,1.0
sco_38993at7157_Anopheles_sinensis,sco38993at7157,1.0
sco_38994at7157_Anopheles_sinensis,sco38994at7157,1.0
sco_38996at7157_Anopheles_sinensis,sco38996at7157,1.0
sco_38997at7157_Anopheles_sinensis,sco38997at7157,1.0
sco_39001at7157_Anopheles_sinensis,sco39001at7157,1.0
sco_39007at7157_Anopheles_sinensis,sco39007at7157,1.0
sco_3900at7157_Anopheles_sinensis,sco3900at7157,1.0
sco_39011at7157_Anopheles_sinensis,sco39011at7157,1.0
sco_39015at7157_Anopheles_sinensis,sco39015at7157,1.0
sco_39033at7157_Anopheles_sinensis,sco39033at7157,1.0
sco_39034at7157_Anopheles_sinensis,sco39034at7157,1.0
sco_39038at7157_Anopheles_sinensis,sco39038at7157,1.0
sco_39044at7157_Anopheles_sinensis,sco39044at7157,1.0
sco_3904at7157_Anopheles_sinensis,sco3904at7157,1.0
sco_39051at7157_Anopheles_sinensis,sco39051at7157,1.0
sco_39052at7157_Anopheles_sinensis,sco39052at7157,1.0
sco_39062at7157_Anopheles_sinensis,sco39062at7157,1.0
sco_39073at7157_Anopheles_sinensis,sco39073at7157,1.0
sco_39078at7157_Anopheles_sinensis,sco39078at7157,1.0
sco_3907at7157_Anopheles_sinensis,sco3907at7157,1.0
sco_39080at7157_Anopheles_sinensis,sco39080at7157,1.0
sco_39081at7157_Anopheles_sinensis,sco39081at7157,1.0
sco_39093at7157_Anopheles_sinensis,sco39093at7157,1.0
sco_39097at7157_Anopheles_sinensis,sco39097at7157,1.0
sco_39109at7157_Anopheles_sinensis,sco39109at7157,1.0
sco_39116at7157_Anopheles_sinensis,sco39116at7157,1.0
sco_39117at7157_Anopheles_sinensis,sco39117at7157,1.0
sco_39119at7157_Anopheles_sinensis,sco39119at7157,1.0
sco_39142at7157_Anopheles_sinensis,sco39142at7157,1.0
sco_39144at7157_Anopheles_sinensis,sco39144at7157,1.0
sco_39146at7157_Anopheles_sinensis,sco39146at7157,1.0
sco_39151at7157_Anopheles_sinensis,sco39151at7157,1.0
sco_39166at7157_Anopheles_sinensis,sco39166at7157,1.0
sco_39170at7157_Anopheles_sinensis,sco39170at7157,1.0
sco_39173at7157_Anopheles_sinensis,sco39173at7157,1.0
sco_39178at7157_Anopheles_sinensis,sco39178at7157,1.0
sco_39180at7157_Anopheles_sinensis,sco39180at7157,1.0
sco_39184at7157_Anopheles_sinensis,sco39184at7157,1.0
sco_39187at7157_Anopheles_sinensis,sco39187at7157,1.0
sco_39189at7157_Anopheles_sinensis,sco39189at7157,1.0
sco_39194at7157_Anopheles_sinensis,sco39194at7157,1.0
sco_39201at7157_Anopheles_sinensis,sco39201at7157,1.0
sco_39219at7157_Anopheles_sinensis,sco39219at7157,1.0
sco_39225at7157_Anopheles_sinensis,sco39225at7157,1.0
sco_39227at7157_Anopheles_sinensis,sco39227at7157,1.0
sco_39233at7157_Anopheles_sinensis,sco39233at7157,1.0
sco_39240at7157_Anopheles_sinensis,sco39240at7157,1.0
sco_39245at7157_Anopheles_sinensis,sco39245at7157,1.0
sco_39248at7157_Anopheles_sinensis,sco39248at7157,1.0
sco_39250at7157_Anopheles_sinensis,sco39250at7157,1.0
sco_39255at7157_Anopheles_sinensis,sco39255at7157,1.0
sco_39257at7157_Anopheles_sinensis,sco39257at7157,1.0
sco_39258at7157_Anopheles_sinensis,sco39258at7157,1.0
sco_39263at7157_Anopheles_sinensis,sco39263at7157,1.0
sco_39269at7157_Anopheles_sinensis,sco39269at7157,1.0
sco_3926at7157_Anopheles_sinensis,sco3926at7157,1.0
sco_39272at7157_Anopheles_sinensis,sco39272at7157,1.0
sco_39275at7157_Anopheles_sinensis,sco39275at7157,1.0
sco_39277at7157_Anopheles_sinensis,sco39277at7157,1.0
sco_39278at7157_Anopheles_sinensis,sco39278at7157,1.0
sco_39283at7157_Anopheles_sinensis,sco39283at7157,1.0
sco_39293at7157_Anopheles_sinensis,sco39293at7157,1.0
sco_39295at7157_Anopheles_sinensis,sco39295at7157,1.0
sco_39298at7157_Anopheles_sinensis,sco39298at7157,1.0
sco_39299at7157_Anopheles_sinensis,sco39299at7157,1.0
sco_39305at7157_Anopheles_sinensis,sco39305at7157,1.0
sco_39306at7157_Anopheles_sinensis,sco39306at7157,1.0
sco_39309at7157_Anopheles_sinensis,sco39309at7157,1.0
sco_39311at7157_Anopheles_sinensis,sco39311at7157,1.0
sco_39322at7157_Anopheles_sinensis,sco39322at7157,1.0
sco_39323at7157_Anopheles_sinensis,sco39323at7157,1.0
sco_39324at7157_Anopheles_sinensis,sco39324at7157,1.0
sco_39328at7157_Anopheles_sinensis,sco39328at7157,1.0
sco_39334at7157_Anopheles_sinensis,sco39334at7157,1.0
sco_39339at7157_Anopheles_sinensis,sco39339at7157,1.0
sco_39343at7157_Anopheles_sinensis,sco39343at7157,1.0
sco_39344at7157_Anopheles_sinensis,sco39344at7157,1.0
sco_3934at7157_Anopheles_sinensis,sco3934at7157,1.0
sco_39354at7157_Anopheles_sinensis,sco39354at7157,1.0
sco_39357at7157_Anopheles_sinensis,sco39357at7157,1.0
sco_39358at7157_Anopheles_sinensis,sco39358at7157,1.0
sco_39366at7157_Anopheles_sinensis,sco39366at7157,1.0
sco_39397at7157_Anopheles_sinensis,sco39397at7157,1.0
sco_39398at7157_Anopheles_sinensis,sco39398at7157,1.0
sco_39404at7157_Anopheles_sinensis,sco39404at7157,1.0
sco_39405at7157_Anopheles_sinensis,sco39405at7157,1.0
sco_39406at7157_Anopheles_sinensis,sco39406at7157,1.0
sco_39414at7157_Anopheles_sinensis,sco39414at7157,1.0
sco_39416at7157_Anopheles_sinensis,sco39416at7157,1.0
sco_39418at7157_Anopheles_sinensis,sco39418at7157,1.0
sco_39424at7157_Anopheles_sinensis,sco39424at7157,1.0
sco_39428at7157_Anopheles_sinensis,sco39428at7157,1.0
sco_39429at7157_Anopheles_sinensis,sco39429at7157,1.0
sco_39435at7157_Anopheles_sinensis,sco39435at7157,1.0
sco_39443at7157_Anopheles_sinensis,sco39443at7157,1.0
sco_39445at7157_Anopheles_sinensis,sco39445at7157,1.0
sco_39448at7157_Anopheles_sinensis,sco39448at7157,1.0
sco_39461at7157_Anopheles_sinensis,sco39461at7157,1.0
sco_39462at7157_Anopheles_sinensis,sco39462at7157,1.0
sco_39468at7157_Anopheles_sinensis,sco39468at7157,1.0
sco_3946at7157_Anopheles_sinensis,sco3946at7157,1.0
sco_39483at7157_Anopheles_sinensis,sco39483at7157,1.0
sco_39487at7157_Anopheles_sinensis,sco39487at7157,1.0
sco_39489at7157_Anopheles_sinensis,sco39489at7157,1.0
sco_39497at7157_Anopheles_sinensis,sco39497at7157,1.0
sco_39504at7157_Anopheles_sinensis,sco39504at7157,1.0
sco_39505at7157_Anopheles_sinensis,sco39505at7157,1.0
sco_39509at7157_Anopheles_sinensis,sco39509at7157,1.0
sco_39514at7157_Anopheles_sinensis,sco39514at7157,1.0
sco_39518at7157_Anopheles_sinensis,sco39518at7157,1.0
sco_39520at7157_Anopheles_sinensis,sco39520at7157,1.0
sco_39521at7157_Anopheles_sinensis,sco39521at7157,1.0
sco_39523at7157_Anopheles_sinensis,sco39523at7157,1.0
sco_39525at7157_Anopheles_sinensis,sco39525at7157,1.0
sco_39526at7157_Anopheles_sinensis,sco39526at7157,1.0
sco_3952at7157_Anopheles_sinensis,sco3952at7157,1.0
sco_39541at7157_Anopheles_sinensis,sco39541at7157,1.0
sco_39547at7157_Anopheles_sinensis,sco39547at7157,1.0
sco_39551at7157_Anopheles_sinensis,sco39551at7157,1.0
sco_39557at7157_Anopheles_sinensis,sco39557at7157,1.0
sco_39558at7157_Anopheles_sinensis,sco39558at7157,1.0
sco_39580at7157_Anopheles_sinensis,sco39580at7157,1.0
sco_39610at7157_Anopheles_sinensis,sco39610at7157,1.0
sco_39613at7157_Anopheles_sinensis,sco39613at7157,1.0
sco_39614at7157_Anopheles_sinensis,sco39614at7157,1.0
sco_39618at7157_Anopheles_sinensis,sco39618at7157,1.0
sco_39619at7157_Anopheles_sinensis,sco39619at7157,1.0
sco_39626at7157_Anopheles_sinensis,sco39626at7157,1.0
sco_3962at7157_Anopheles_sinensis,sco3962at7157,1.0
sco_39635at7157_Anopheles_sinensis,sco39635at7157,1.0
sco_39636at7157_Anopheles_sinensis,sco39636at7157,1.0
sco_39637at7157_Anopheles_sinensis,sco39637at7157,1.0
sco_39646at7157_Anopheles_sinensis,sco39646at7157,1.0
sco_39648at7157_Anopheles_sinensis,sco39648at7157,1.0
sco_39654at7157_Anopheles_sinensis,sco39654at7157,1.0
sco_39660at7157_Anopheles_sinensis,sco39660at7157,1.0
sco_39667at7157_Anopheles_sinensis,sco39667at7157,1.0
sco_39706at7157_Anopheles_sinensis,sco39706at7157,1.0
sco_39707at7157_Anopheles_sinensis,sco39707at7157,1.0
sco_39722at7157_Anopheles_sinensis,sco39722at7157,1.0
sco_39727at7157_Anopheles_sinensis,sco39727at7157,1.0
sco_39729at7157_Anopheles_sinensis,sco39729at7157,1.0
sco_39731at7157_Anopheles_sinensis,sco39731at7157,1.0
sco_39737at7157_Anopheles_sinensis,sco39737at7157,1.0
sco_39748at7157_Anopheles_sinensis,sco39748at7157,1.0
sco_39755at7157_Anopheles_sinensis,sco39755at7157,1.0
sco_39757at7157_Anopheles_sinensis,sco39757at7157,1.0
sco_39760at7157_Anopheles_sinensis,sco39760at7157,1.0
sco_39767at7157_Anopheles_sinensis,sco39767at7157,1.0
sco_39774at7157_Anopheles_sinensis,sco39774at7157,1.0
sco_39778at7157_Anopheles_sinensis,sco39778at7157,1.0
sco_39781at7157_Anopheles_sinensis,sco39781at7157,1.0
sco_39783at7157_Anopheles_sinensis,sco39783at7157,1.0
sco_39789at7157_Anopheles_sinensis,sco39789at7157,1.0
sco_39791at7157_Anopheles_sinensis,sco39791at7157,1.0
sco_39792at7157_Anopheles_sinensis,sco39792at7157,1.0
sco_39794at7157_Anopheles_sinensis,sco39794at7157,1.0
sco_39796at7157_Anopheles_sinensis,sco39796at7157,1.0
sco_39799at7157_Anopheles_sinensis,sco39799at7157,1.0
sco_39805at7157_Anopheles_sinensis,sco39805at7157,1.0
sco_39812at7157_Anopheles_sinensis,sco39812at7157,1.0
sco_39813at7157_Anopheles_sinensis,sco39813at7157,1.0
sco_39819at7157_Anopheles_sinensis,sco39819at7157,1.0
sco_39820at7157_Anopheles_sinensis,sco39820at7157,1.0
sco_39823at7157_Anopheles_sinensis,sco39823at7157,1.0
sco_39824at7157_Anopheles_sinensis,sco39824at7157,1.0
sco_39834at7157_Anopheles_sinensis,sco39834at7157,1.0
sco_39836at7157_Anopheles_sinensis,sco39836at7157,1.0
sco_39851at7157_Anopheles_sinensis,sco39851at7157,1.0
sco_39868at7157_Anopheles_sinensis,sco39868at7157,1.0
sco_39872at7157_Anopheles_sinensis,sco39872at7157,1.0
sco_39875at7157_Anopheles_sinensis,sco39875at7157,1.0
sco_39884at7157_Anopheles_sinensis,sco39884at7157,1.0
sco_39887at7157_Anopheles_sinensis,sco39887at7157,1.0
sco_39891at7157_Anopheles_sinensis,sco39891at7157,1.0
sco_398at7157_Anopheles_sinensis,sco398at7157,1.0
sco_39902at7157_Anopheles_sinensis,sco39902at7157,1.0
sco_39903at7157_Anopheles_sinensis,sco39903at7157,1.0
sco_3990at7157_Anopheles_sinensis,sco3990at7157,1.0
sco_39918at7157_Anopheles_sinensis,sco39918at7157,1.0
sco_39920at7157_Anopheles_sinensis,sco39920at7157,1.0
sco_39921at7157_Anopheles_sinensis,sco39921at7157,1.0
sco_39922at7157_Anopheles_sinensis,sco39922at7157,1.0
sco_39928at7157_Anopheles_sinensis,sco39928at7157,1.0
sco_39933at7157_Anopheles_sinensis,sco39933at7157,1.0
sco_39941at7157_Anopheles_sinensis,sco39941at7157,1.0
sco_39942at7157_Anopheles_sinensis,sco39942at7157,1.0
