sequence_id,prediction,confidence
sco_30076at7157_Anopheles_gambiae_str._PEST,sco30076at7157,1.0
sco_30090at7157_Anopheles_gambiae_str._PEST,sco30090at7157,1.0
sco_30093at7157_Anopheles_gambiae_str._PEST,sco30093at7157,1.0
sco_30097at7157_Anopheles_gambiae_str._PEST,sco30097at7157,1.0
sco_30106at7157_Anopheles_gambiae_str._PEST,sco30106at7157,1.0
sco_30109at7157_Anopheles_gambiae_str._PEST,sco30109at7157,1.0
sco_30111at7157_Anopheles_gambiae_str._PEST,sco30111at7157,1.0
sco_30115at7157_Anopheles_gambiae_str._PEST,sco30115at7157,1.0
sco_30116at7157_Anopheles_gambiae_str._PEST,sco30116at7157,1.0
sco_30124at7157_Anopheles_gambiae_str._PEST,sco30124at7157,1.0
sco_30145at7157_Anopheles_gambiae_str._PEST,sco30145at7157,1.0
sco_30157at7157_Anopheles_gambiae_str._PEST,sco30157at7157,1.0
sco_30166at7157_Anopheles_gambiae_str._PEST,sco30166at7157,1.0
sco_30178at7157_Anopheles_gambiae_str._PEST,sco30178at7157,1.0
sco_30189at7157_Anopheles_gambiae_str._PEST,sco30189at7157,1.0
sco_30190at7157_Anopheles_gambiae_str._PEST,sco30190at7157,1.0
sco_30193at7157_Anopheles_gambiae_str._PEST,sco29459at7157,0.9999958
sco_30210at7157_Anopheles_gambiae_str._PEST,sco30210at7157,1.0
sco_3023at7157_Anopheles_gambiae_str._PEST,sco3023at7157,1.0
sco_30243at7157_Anopheles_gambiae_str._PEST,sco30243at7157,1.0
sco_30260at7157_Anopheles_gambiae_str._PEST,sco30260at7157,1.0
sco_30267at7157_Anopheles_gambiae_str._PEST,sco30267at7157,1.0
sco_30268at7157_Anopheles_gambiae_str._PEST,sco30268at7157,1.0
sco_3026at7157_Anopheles_gambiae_str._PEST,sco3026at7157,1.0
sco_3028at7157_Anopheles_gambiae_str._PEST,sco3028at7157,1.0
sco_30295at7157_Anopheles_gambiae_str._PEST,sco30295at7157,1.0
sco_30298at7157_Anopheles_gambiae_str._PEST,sco30298at7157,1.0
sco_30303at7157_Anopheles_gambiae_str._PEST,sco30303at7157,1.0
sco_30318at7157_Anopheles_gambiae_str._PEST,sco30318at7157,1.0
sco_3031at7157_Anopheles_gambiae_str._PEST,sco3031at7157,1.0
sco_3034at7157_Anopheles_gambiae_str._PEST,sco3034at7157,1.0
sco_30360at7157_Anopheles_gambiae_str._PEST,sco30360at7157,1.0
sco_30367at7157_Anopheles_gambiae_str._PEST,sco30367at7157,1.0
sco_3036at7157_Anopheles_gambiae_str._PEST,sco3036at7157,1.0
sco_30374at7157_Anopheles_gambiae_str._PEST,sco30374at7157,1.0
sco_30375at7157_Anopheles_gambiae_str._PEST,sco30375at7157,1.0
sco_30386at7157_Anopheles_gambiae_str._PEST,sco30386at7157,1.0
sco_30389at7157_Anopheles_gambiae_str._PEST,sco30389at7157,1.0
sco_30397at7157_Anopheles_gambiae_str._PEST,sco30397at7157,1.0
sco_3039at7157_Anopheles_gambiae_str._PEST,sco3039at7157,1.0
sco_303at7157_Anopheles_gambiae_str._PEST,sco303at7157,1.0
sco_30404at7157_Anopheles_gambiae_str._PEST,sco30404at7157,1.0
sco_30430at7157_Anopheles_gambiae_str._PEST,sco30430at7157,1.0
sco_30439at7157_Anopheles_gambiae_str._PEST,sco30439at7157,1.0
sco_3043at7157_Anopheles_gambiae_str._PEST,sco3043at7157,1.0
sco_30473at7157_Anopheles_gambiae_str._PEST,sco30473at7157,1.0
sco_30481at7157_Anopheles_gambiae_str._PEST,sco30481at7157,1.0
sco_30495at7157_Anopheles_gambiae_str._PEST,sco30495at7157,1.0
sco_30504at7157_Anopheles_gambiae_str._PEST,sco30504at7157,1.0
sco_30516at7157_Anopheles_gambiae_str._PEST,sco30516at7157,1.0
sco_30517at7157_Anopheles_gambiae_str._PEST,sco30517at7157,1.0
sco_30562at7157_Anopheles_gambiae_str._PEST,sco30562at7157,1.0
sco_30573at7157_Anopheles_gambiae_str._PEST,sco30573at7157,1.0
sco_30584at7157_Anopheles_gambiae_str._PEST,sco30584at7157,1.0
sco_30585at7157_Anopheles_gambiae_str._PEST,sco30585at7157,1.0
sco_30589at7157_Anopheles_gambiae_str._PEST,sco30589at7157,1.0
sco_30596at7157_Anopheles_gambiae_str._PEST,sco30596at7157,1.0
sco_30603at7157_Anopheles_gambiae_str._PEST,sco30603at7157,1.0
sco_30611at7157_Anopheles_gambiae_str._PEST,sco30611at7157,1.0
sco_30619at7157_Anopheles_gambiae_str._PEST,sco30619at7157,1.0
sco_30641at7157_Anopheles_gambiae_str._PEST,sco30641at7157,1.0
sco_30642at7157_Anopheles_gambiae_str._PEST,sco30642at7157,1.0
sco_30646at7157_Anopheles_gambiae_str._PEST,sco30646at7157,1.0
sco_30666at7157_Anopheles_gambiae_str._PEST,sco30666at7157,1.0
sco_30671at7157_Anopheles_gambiae_str._PEST,sco30671at7157,1.0
sco_30673at7157_Anopheles_gambiae_str._PEST,sco30673at7157,1.0
sco_30683at7157_Anopheles_gambiae_str._PEST,sco30683at7157,1.0
sco_30686at7157_Anopheles_gambiae_str._PEST,sco30686at7157,1.0
sco_30702at7157_Anopheles_gambiae_str._PEST,sco30702at7157,1.0
sco_30722at7157_Anopheles_gambiae_str._PEST,sco30722at7157,1.0
sco_30726at7157_Anopheles_gambiae_str._PEST,sco30726at7157,1.0
sco_30739at7157_Anopheles_gambiae_str._PEST,sco30739at7157,1.0
sco_30747at7157_Anopheles_gambiae_str._PEST,sco30747at7157,1.0
sco_30752at7157_Anopheles_gambiae_str._PEST,sco30752at7157,1.0
sco_30763at7157_Anopheles_gambiae_str._PEST,sco30763at7157,1.0
sco_30777at7157_Anopheles_gambiae_str._PEST,sco30777at7157,1.0
sco_30778at7157_Anopheles_gambiae_str._PEST,sco30778at7157,1.0
sco_30783at7157_Anopheles_gambiae_str._PEST,sco30783at7157,1.0
sco_30791at7157_Anopheles_gambiae_str._PEST,sco30791at7157,1.0
sco_30792at7157_Anopheles_gambiae_str._PEST,sco30792at7157,1.0
sco_30801at7157_Anopheles_gambiae_str._PEST,sco30801at7157,1.0
sco_30807at7157_Anopheles_gambiae_str._PEST,sco30807at7157,1.0
sco_3083at7157_Anopheles_gambiae_str._PEST,sco3083at7157,1.0
sco_30841at7157_Anopheles_gambiae_str._PEST,sco30841at7157,1.0
sco_30846at7157_Anopheles_gambiae_str._PEST,sco30846at7157,1.0
sco_30873at7157_Anopheles_gambiae_str._PEST,sco30873at7157,1.0
sco_30892at7157_Anopheles_gambiae_str._PEST,sco30892at7157,1.0
sco_30906at7157_Anopheles_gambiae_str._PEST,sco30906at7157,1.0
sco_30940at7157_Anopheles_gambiae_str._PEST,sco30940at7157,1.0
sco_30947at7157_Anopheles_gambiae_str._PEST,sco30947at7157,1.0
sco_30952at7157_Anopheles_gambiae_str._PEST,sco30952at7157,1.0
sco_30981at7157_Anopheles_gambiae_str._PEST,sco30981at7157,1.0
sco_30984at7157_Anopheles_gambiae_str._PEST,sco30984at7157,1.0
sco_30988at7157_Anopheles_gambiae_str._PEST,sco30988at7157,1.0
sco_31001at7157_Anopheles_gambiae_str._PEST,sco31001at7157,1.0
sco_31008at7157_Anopheles_gambiae_str._PEST,sco31008at7157,1.0
sco_31013at7157_Anopheles_gambiae_str._PEST,sco31013at7157,1.0
sco_31014at7157_Anopheles_gambiae_str._PEST,sco31014at7157,1.0
sco_3103at7157_Anopheles_gambiae_str._PEST,sco3103at7157,1.0
sco_31042at7157_Anopheles_gambiae_str._PEST,sco31042at7157,1.0
sco_31046at7157_Anopheles_gambiae_str._PEST,sco31046at7157,1.0
sco_31056at7157_Anopheles_gambiae_str._PEST,sco31056at7157,1.0
sco_31073at7157_Anopheles_gambiae_str._PEST,sco31073at7157,1.0
sco_3108at7157_Anopheles_gambiae_str._PEST,sco3108at7157,1.0
sco_31092at7157_Anopheles_gambiae_str._PEST,sco31092at7157,1.0
sco_31098at7157_Anopheles_gambiae_str._PEST,sco31098at7157,1.0
sco_31105at7157_Anopheles_gambiae_str._PEST,sco31105at7157,1.0
sco_31122at7157_Anopheles_gambiae_str._PEST,sco31122at7157,1.0
sco_31125at7157_Anopheles_gambiae_str._PEST,sco31125at7157,1.0
sco_31135at7157_Anopheles_gambiae_str._PEST,sco31135at7157,1.0
sco_31136at7157_Anopheles_gambiae_str._PEST,sco31136at7157,1.0
sco_31146at7157_Anopheles_gambiae_str._PEST,sco31146at7157,1.0
sco_31165at7157_Anopheles_gambiae_str._PEST,sco31165at7157,1.0
sco_3116at7157_Anopheles_gambiae_str._PEST,sco3116at7157,1.0
sco_31176at7157_Anopheles_gambiae_str._PEST,sco31176at7157,1.0
sco_3118at7157_Anopheles_gambiae_str._PEST,sco3118at7157,1.0
sco_31227at7157_Anopheles_gambiae_str._PEST,sco31227at7157,1.0
sco_31237at7157_Anopheles_gambiae_str._PEST,sco31237at7157,1.0
sco_31243at7157_Anopheles_gambiae_str._PEST,sco31243at7157,1.0
sco_31248at7157_Anopheles_gambiae_str._PEST,sco31248at7157,1.0
sco_3124at7157_Anopheles_gambiae_str._PEST,sco3124at7157,1.0
sco_31250at7157_Anopheles_gambiae_str._PEST,sco31250at7157,1.0
sco_31259at7157_Anopheles_gambiae_str._PEST,sco31259at7157,1.0
sco_3126at7157_Anopheles_gambiae_str._PEST,sco3126at7157,1.0
sco_3127at7157_Anopheles_gambiae_str._PEST,sco3127at7157,1.0
sco_31286at7157_Anopheles_gambiae_str._PEST,sco31286at7157,1.0
sco_31293at7157_Anopheles_gambiae_str._PEST,sco31293at7157,1.0
sco_31297at7157_Anopheles_gambiae_str._PEST,sco31297at7157,1.0
sco_312at7157_Anopheles_gambiae_str._PEST,sco312at7157,1.0
sco_31323at7157_Anopheles_gambiae_str._PEST,sco31323at7157,1.0
sco_31329at7157_Anopheles_gambiae_str._PEST,sco31329at7157,1.0
sco_31332at7157_Anopheles_gambiae_str._PEST,sco31332at7157,1.0
sco_31339at7157_Anopheles_gambiae_str._PEST,sco31339at7157,1.0
sco_31357at7157_Anopheles_gambiae_str._PEST,sco31357at7157,1.0
sco_31364at7157_Anopheles_gambiae_str._PEST,sco31364at7157,1.0
sco_3136at7157_Anopheles_gambiae_str._PEST,sco3136at7157,1.0
sco_31373at7157_Anopheles_gambiae_str._PEST,sco31373at7157,1.0
sco_31376at7157_Anopheles_gambiae_str._PEST,sco32069at7157,0.8913824
sco_31388at7157_Anopheles_gambiae_str._PEST,sco31388at7157,1.0
sco_31394at7157_Anopheles_gambiae_str._PEST,sco31394at7157,1.0
sco_313at7157_Anopheles_gambiae_str._PEST,sco313at7157,1.0
sco_31411at7157_Anopheles_gambiae_str._PEST,sco31411at7157,1.0
sco_31420at7157_Anopheles_gambiae_str._PEST,sco31420at7157,1.0
sco_31424at7157_Anopheles_gambiae_str._PEST,sco31424at7157,1.0
sco_31435at7157_Anopheles_gambiae_str._PEST,sco31435at7157,1.0
sco_31438at7157_Anopheles_gambiae_str._PEST,sco31438at7157,1.0
sco_31458at7157_Anopheles_gambiae_str._PEST,sco31458at7157,1.0
sco_31460at7157_Anopheles_gambiae_str._PEST,sco31460at7157,1.0
sco_31470at7157_Anopheles_gambiae_str._PEST,sco31470at7157,1.0
sco_31471at7157_Anopheles_gambiae_str._PEST,sco31471at7157,1.0
sco_31495at7157_Anopheles_gambiae_str._PEST,sco31495at7157,1.0
sco_31505at7157_Anopheles_gambiae_str._PEST,sco31505at7157,1.0
sco_31506at7157_Anopheles_gambiae_str._PEST,sco31506at7157,1.0
sco_31514at7157_Anopheles_gambiae_str._PEST,sco31514at7157,1.0
sco_31518at7157_Anopheles_gambiae_str._PEST,sco31518at7157,1.0
sco_31549at7157_Anopheles_gambiae_str._PEST,sco31549at7157,1.0
sco_31561at7157_Anopheles_gambiae_str._PEST,sco31561at7157,1.0
sco_31585at7157_Anopheles_gambiae_str._PEST,sco31585at7157,1.0
sco_31587at7157_Anopheles_gambiae_str._PEST,sco31587at7157,1.0
sco_31594at7157_Anopheles_gambiae_str._PEST,sco13433at7157,0.999938
sco_31609at7157_Anopheles_gambiae_str._PEST,sco31609at7157,1.0
sco_31612at7157_Anopheles_gambiae_str._PEST,sco31612at7157,1.0
sco_31613at7157_Anopheles_gambiae_str._PEST,sco31613at7157,1.0
sco_31614at7157_Anopheles_gambiae_str._PEST,sco31614at7157,1.0
sco_31616at7157_Anopheles_gambiae_str._PEST,sco31616at7157,1.0
sco_31623at7157_Anopheles_gambiae_str._PEST,sco31623at7157,1.0
sco_3162at7157_Anopheles_gambiae_str._PEST,sco3162at7157,1.0
sco_31630at7157_Anopheles_gambiae_str._PEST,sco31630at7157,1.0
sco_31636at7157_Anopheles_gambiae_str._PEST,sco31636at7157,1.0
sco_31646at7157_Anopheles_gambiae_str._PEST,sco31646at7157,1.0
sco_3164at7157_Anopheles_gambiae_str._PEST,sco3164at7157,1.0
sco_31694at7157_Anopheles_gambiae_str._PEST,sco31694at7157,1.0
sco_31696at7157_Anopheles_gambiae_str._PEST,sco31696at7157,1.0
sco_3169at7157_Anopheles_gambiae_str._PEST,sco3169at7157,1.0
sco_31706at7157_Anopheles_gambiae_str._PEST,sco31706at7157,1.0
sco_31717at7157_Anopheles_gambiae_str._PEST,sco31717at7157,1.0
sco_31760at7157_Anopheles_gambiae_str._PEST,sco15617at7157,1.0
sco_31771at7157_Anopheles_gambiae_str._PEST,sco31771at7157,1.0
sco_31772at7157_Anopheles_gambiae_str._PEST,sco31772at7157,1.0
sco_31788at7157_Anopheles_gambiae_str._PEST,sco31788at7157,1.0
sco_31805at7157_Anopheles_gambiae_str._PEST,sco31805at7157,1.0
sco_31841at7157_Anopheles_gambiae_str._PEST,sco31841at7157,1.0
sco_31860at7157_Anopheles_gambiae_str._PEST,sco31860at7157,1.0
sco_31867at7157_Anopheles_gambiae_str._PEST,sco31867at7157,1.0
sco_31869at7157_Anopheles_gambiae_str._PEST,sco31869at7157,1.0
sco_31876at7157_Anopheles_gambiae_str._PEST,sco23082at7157,0.4383656
sco_31878at7157_Anopheles_gambiae_str._PEST,sco31878at7157,1.0
sco_31882at7157_Anopheles_gambiae_str._PEST,sco31882at7157,1.0
sco_31887at7157_Anopheles_gambiae_str._PEST,sco31887at7157,1.0
sco_31889at7157_Anopheles_gambiae_str._PEST,sco31889at7157,1.0
sco_3188at7157_Anopheles_gambiae_str._PEST,sco3188at7157,1.0
sco_31890at7157_Anopheles_gambiae_str._PEST,sco31890at7157,1.0
sco_31900at7157_Anopheles_gambiae_str._PEST,sco31900at7157,1.0
sco_31919at7157_Anopheles_gambiae_str._PEST,sco31919at7157,1.0
sco_31925at7157_Anopheles_gambiae_str._PEST,sco31925at7157,1.0
sco_31931at7157_Anopheles_gambiae_str._PEST,sco31931at7157,1.0
sco_31947at7157_Anopheles_gambiae_str._PEST,sco31947at7157,1.0
sco_31956at7157_Anopheles_gambiae_str._PEST,sco31956at7157,1.0
sco_3195at7157_Anopheles_gambiae_str._PEST,sco3195at7157,1.0
sco_31977at7157_Anopheles_gambiae_str._PEST,sco31977at7157,1.0
sco_31979at7157_Anopheles_gambiae_str._PEST,sco31979at7157,1.0
sco_31991at7157_Anopheles_gambiae_str._PEST,sco31991at7157,1.0
sco_31995at7157_Anopheles_gambiae_str._PEST,sco31995at7157,1.0
sco_3199at7157_Anopheles_gambiae_str._PEST,sco3199at7157,1.0
sco_319at7157_Anopheles_gambiae_str._PEST,sco319at7157,1.0
sco_32010at7157_Anopheles_gambiae_str._PEST,sco32010at7157,1.0
sco_32013at7157_Anopheles_gambiae_str._PEST,sco32013at7157,1.0
sco_32020at7157_Anopheles_gambiae_str._PEST,sco32020at7157,1.0
sco_32023at7157_Anopheles_gambiae_str._PEST,sco32023at7157,1.0
sco_32028at7157_Anopheles_gambiae_str._PEST,sco32028at7157,1.0
sco_32040at7157_Anopheles_gambiae_str._PEST,sco32040at7157,1.0
sco_32054at7157_Anopheles_gambiae_str._PEST,sco32054at7157,1.0
sco_32060at7157_Anopheles_gambiae_str._PEST,sco32060at7157,1.0
sco_32068at7157_Anopheles_gambiae_str._PEST,sco32068at7157,1.0
sco_32069at7157_Anopheles_gambiae_str._PEST,sco32069at7157,1.0
sco_32082at7157_Anopheles_gambiae_str._PEST,sco32082at7157,1.0
sco_32083at7157_Anopheles_gambiae_str._PEST,sco32083at7157,1.0
sco_32085at7157_Anopheles_gambiae_str._PEST,sco32085at7157,1.0
sco_32098at7157_Anopheles_gambiae_str._PEST,sco32098at7157,1.0
sco_32102at7157_Anopheles_gambiae_str._PEST,sco32102at7157,1.0
sco_32125at7157_Anopheles_gambiae_str._PEST,sco32125at7157,1.0
sco_32131at7157_Anopheles_gambiae_str._PEST,sco32131at7157,1.0
sco_32158at7157_Anopheles_gambiae_str._PEST,sco32158at7157,1.0
sco_3216at7157_Anopheles_gambiae_str._PEST,sco3216at7157,1.0
sco_32172at7157_Anopheles_gambiae_str._PEST,sco32172at7157,1.0
sco_32174at7157_Anopheles_gambiae_str._PEST,sco32174at7157,1.0
sco_32177at7157_Anopheles_gambiae_str._PEST,sco32177at7157,1.0
sco_32188at7157_Anopheles_gambiae_str._PEST,sco32188at7157,1.0
sco_32200at7157_Anopheles_gambiae_str._PEST,sco32200at7157,1.0
sco_32222at7157_Anopheles_gambiae_str._PEST,sco32222at7157,1.0
sco_32254at7157_Anopheles_gambiae_str._PEST,sco45408at7157,0.99490106
sco_32322at7157_Anopheles_gambiae_str._PEST,sco10050at7157,0.99998367
sco_32332at7157_Anopheles_gambiae_str._PEST,sco32332at7157,1.0
sco_32359at7157_Anopheles_gambiae_str._PEST,sco32359at7157,1.0
sco_32378at7157_Anopheles_gambiae_str._PEST,sco32378at7157,1.0
sco_32398at7157_Anopheles_gambiae_str._PEST,sco32398at7157,1.0
sco_32402at7157_Anopheles_gambiae_str._PEST,sco32402at7157,1.0
sco_32407at7157_Anopheles_gambiae_str._PEST,sco32407at7157,1.0
sco_32419at7157_Anopheles_gambiae_str._PEST,sco32419at7157,1.0
sco_32441at7157_Anopheles_gambiae_str._PEST,sco32441at7157,1.0
sco_32446at7157_Anopheles_gambiae_str._PEST,sco32446at7157,1.0
sco_32462at7157_Anopheles_gambiae_str._PEST,sco32462at7157,1.0
sco_32463at7157_Anopheles_gambiae_str._PEST,sco32463at7157,1.0
sco_32476at7157_Anopheles_gambiae_str._PEST,sco32476at7157,1.0
sco_32488at7157_Anopheles_gambiae_str._PEST,sco32488at7157,1.0
sco_324at7157_Anopheles_gambiae_str._PEST,sco324at7157,1.0
sco_3250at7157_Anopheles_gambiae_str._PEST,sco3250at7157,1.0
sco_3252at7157_Anopheles_gambiae_str._PEST,sco3252at7157,1.0
sco_32540at7157_Anopheles_gambiae_str._PEST,sco32540at7157,1.0
sco_32546at7157_Anopheles_gambiae_str._PEST,sco32546at7157,1.0
sco_3256at7157_Anopheles_gambiae_str._PEST,sco3256at7157,1.0
sco_32575at7157_Anopheles_gambiae_str._PEST,sco32575at7157,1.0
sco_32576at7157_Anopheles_gambiae_str._PEST,sco32576at7157,1.0
sco_32577at7157_Anopheles_gambiae_str._PEST,sco32577at7157,1.0
sco_32578at7157_Anopheles_gambiae_str._PEST,sco32578at7157,1.0
sco_32583at7157_Anopheles_gambiae_str._PEST,sco32583at7157,1.0
sco_32584at7157_Anopheles_gambiae_str._PEST,sco32584at7157,1.0
sco_32585at7157_Anopheles_gambiae_str._PEST,sco32585at7157,1.0
sco_32589at7157_Anopheles_gambiae_str._PEST,sco32589at7157,1.0
sco_32608at7157_Anopheles_gambiae_str._PEST,sco32608at7157,1.0
sco_32641at7157_Anopheles_gambiae_str._PEST,sco32641at7157,1.0
sco_32655at7157_Anopheles_gambiae_str._PEST,sco32655at7157,1.0
sco_32659at7157_Anopheles_gambiae_str._PEST,sco32659at7157,1.0
sco_32662at7157_Anopheles_gambiae_str._PEST,sco32662at7157,1.0
sco_32667at7157_Anopheles_gambiae_str._PEST,sco32667at7157,1.0
sco_32669at7157_Anopheles_gambiae_str._PEST,sco32669at7157,1.0
sco_32718at7157_Anopheles_gambiae_str._PEST,sco32718at7157,1.0
sco_32735at7157_Anopheles_gambiae_str._PEST,sco32735at7157,1.0
sco_32751at7157_Anopheles_gambiae_str._PEST,sco46531at7157,0.9999999
sco_32755at7157_Anopheles_gambiae_str._PEST,sco32755at7157,1.0
sco_32761at7157_Anopheles_gambiae_str._PEST,sco32761at7157,1.0
sco_32770at7157_Anopheles_gambiae_str._PEST,sco32770at7157,1.0
sco_32772at7157_Anopheles_gambiae_str._PEST,sco32772at7157,1.0
sco_32792at7157_Anopheles_gambiae_str._PEST,sco32792at7157,1.0
sco_32811at7157_Anopheles_gambiae_str._PEST,sco32811at7157,1.0
sco_32813at7157_Anopheles_gambiae_str._PEST,sco32813at7157,1.0
sco_32816at7157_Anopheles_gambiae_str._PEST,sco32816at7157,1.0
sco_32825at7157_Anopheles_gambiae_str._PEST,sco32825at7157,1.0
sco_32865at7157_Anopheles_gambiae_str._PEST,sco32865at7157,1.0
sco_32868at7157_Anopheles_gambiae_str._PEST,sco32868at7157,1.0
sco_32901at7157_Anopheles_gambiae_str._PEST,sco32901at7157,1.0
sco_32910at7157_Anopheles_gambiae_str._PEST,sco32910at7157,1.0
sco_3293at7157_Anopheles_gambiae_str._PEST,sco3293at7157,1.0
sco_32950at7157_Anopheles_gambiae_str._PEST,sco32950at7157,1.0
sco_32953at7157_Anopheles_gambiae_str._PEST,sco32953at7157,1.0
sco_32959at7157_Anopheles_gambiae_str._PEST,sco32959at7157,1.0
sco_3296at7157_Anopheles_gambiae_str._PEST,sco3296at7157,1.0
sco_32981at7157_Anopheles_gambiae_str._PEST,sco32981at7157,1.0
sco_33008at7157_Anopheles_gambiae_str._PEST,sco33008at7157,1.0
sco_33051at7157_Anopheles_gambiae_str._PEST,sco33051at7157,1.0
sco_33053at7157_Anopheles_gambiae_str._PEST,sco33053at7157,1.0
sco_33061at7157_Anopheles_gambiae_str._PEST,sco33061at7157,1.0
sco_33076at7157_Anopheles_gambiae_str._PEST,sco33076at7157,1.0
sco_3307at7157_Anopheles_gambiae_str._PEST,sco3307at7157,1.0
sco_33094at7157_Anopheles_gambiae_str._PEST,sco33094at7157,1.0
sco_33122at7157_Anopheles_gambiae_str._PEST,sco33122at7157,1.0
sco_33124at7157_Anopheles_gambiae_str._PEST,sco33124at7157,1.0
sco_33129at7157_Anopheles_gambiae_str._PEST,sco33129at7157,1.0
sco_3312at7157_Anopheles_gambiae_str._PEST,sco3312at7157,1.0
sco_33181at7157_Anopheles_gambiae_str._PEST,sco33181at7157,1.0
sco_3318at7157_Anopheles_gambiae_str._PEST,sco3318at7157,1.0
sco_33205at7157_Anopheles_gambiae_str._PEST,sco33205at7157,1.0
sco_33211at7157_Anopheles_gambiae_str._PEST,sco33211at7157,1.0
sco_33221at7157_Anopheles_gambiae_str._PEST,sco33221at7157,1.0
sco_3322at7157_Anopheles_gambiae_str._PEST,sco3322at7157,1.0
sco_33248at7157_Anopheles_gambiae_str._PEST,sco33248at7157,1.0
sco_3324at7157_Anopheles_gambiae_str._PEST,sco3324at7157,1.0
sco_33272at7157_Anopheles_gambiae_str._PEST,sco33272at7157,1.0
sco_33277at7157_Anopheles_gambiae_str._PEST,sco33277at7157,1.0
sco_33298at7157_Anopheles_gambiae_str._PEST,sco33298at7157,1.0
sco_33319at7157_Anopheles_gambiae_str._PEST,sco33319at7157,1.0
sco_33335at7157_Anopheles_gambiae_str._PEST,sco33335at7157,1.0
sco_33355at7157_Anopheles_gambiae_str._PEST,sco33355at7157,1.0
sco_3337at7157_Anopheles_gambiae_str._PEST,sco3337at7157,1.0
sco_33384at7157_Anopheles_gambiae_str._PEST,sco33384at7157,1.0
sco_3345at7157_Anopheles_gambiae_str._PEST,sco3345at7157,1.0
sco_3348at7157_Anopheles_gambiae_str._PEST,sco3348at7157,1.0
sco_33504at7157_Anopheles_gambiae_str._PEST,sco33504at7157,1.0
sco_33512at7157_Anopheles_gambiae_str._PEST,sco33512at7157,1.0
sco_33518at7157_Anopheles_gambiae_str._PEST,sco33518at7157,1.0
sco_33555at7157_Anopheles_gambiae_str._PEST,sco33555at7157,1.0
sco_3358at7157_Anopheles_gambiae_str._PEST,sco3358at7157,1.0
sco_335at7157_Anopheles_gambiae_str._PEST,sco335at7157,1.0
sco_33653at7157_Anopheles_gambiae_str._PEST,sco33653at7157,1.0
sco_3369at7157_Anopheles_gambiae_str._PEST,sco3369at7157,1.0
sco_336at7157_Anopheles_gambiae_str._PEST,sco6538at7157,1.0
sco_3376at7157_Anopheles_gambiae_str._PEST,sco3376at7157,1.0
sco_3388at7157_Anopheles_gambiae_str._PEST,sco3388at7157,1.0
sco_3392at7157_Anopheles_gambiae_str._PEST,sco3392at7157,1.0
sco_3394at7157_Anopheles_gambiae_str._PEST,sco3394at7157,1.0
sco_3397at7157_Anopheles_gambiae_str._PEST,sco3397at7157,1.0
sco_3436at7157_Anopheles_gambiae_str._PEST,sco3436at7157,1.0
sco_3442at7157_Anopheles_gambiae_str._PEST,sco3442at7157,1.0
sco_344at7157_Anopheles_gambiae_str._PEST,sco344at7157,1.0
sco_3460at7157_Anopheles_gambiae_str._PEST,sco3460at7157,1.0
sco_3478at7157_Anopheles_gambiae_str._PEST,sco3478at7157,1.0
sco_3483at7157_Anopheles_gambiae_str._PEST,sco3483at7157,1.0
sco_3529at7157_Anopheles_gambiae_str._PEST,sco3529at7157,1.0
sco_3543at7157_Anopheles_gambiae_str._PEST,sco3543at7157,1.0
sco_3554at7157_Anopheles_gambiae_str._PEST,sco3554at7157,1.0
sco_3562at7157_Anopheles_gambiae_str._PEST,sco3562at7157,1.0
sco_3565at7157_Anopheles_gambiae_str._PEST,sco3565at7157,1.0
sco_3576at7157_Anopheles_gambiae_str._PEST,sco3576at7157,1.0
sco_3584at7157_Anopheles_gambiae_str._PEST,sco3584at7157,1.0
sco_3589at7157_Anopheles_gambiae_str._PEST,sco3589at7157,1.0
sco_3607at7157_Anopheles_gambiae_str._PEST,sco3607at7157,1.0
sco_3620at7157_Anopheles_gambiae_str._PEST,sco3620at7157,1.0
sco_3627at7157_Anopheles_gambiae_str._PEST,sco3627at7157,1.0
sco_3629at7157_Anopheles_gambiae_str._PEST,sco3629at7157,1.0
sco_3633at7157_Anopheles_gambiae_str._PEST,sco3633at7157,1.0
sco_3641at7157_Anopheles_gambiae_str._PEST,sco3641at7157,1.0
sco_3661at7157_Anopheles_gambiae_str._PEST,sco3661at7157,1.0
sco_3675at7157_Anopheles_gambiae_str._PEST,sco3675at7157,1.0
sco_36908at7157_Anopheles_gambiae_str._PEST,sco36908at7157,1.0
sco_3690at7157_Anopheles_gambiae_str._PEST,sco3690at7157,1.0
sco_36910at7157_Anopheles_gambiae_str._PEST,sco36910at7157,1.0
sco_36911at7157_Anopheles_gambiae_str._PEST,sco36911at7157,1.0
sco_36913at7157_Anopheles_gambiae_str._PEST,sco36913at7157,1.0
sco_3691at7157_Anopheles_gambiae_str._PEST,sco3691at7157,1.0
sco_36923at7157_Anopheles_gambiae_str._PEST,sco36923at7157,1.0
sco_36931at7157_Anopheles_gambiae_str._PEST,sco36931at7157,1.0
sco_36933at7157_Anopheles_gambiae_str._PEST,sco36933at7157,1.0
sco_36935at7157_Anopheles_gambiae_str._PEST,sco36935at7157,1.0
sco_36944at7157_Anopheles_gambiae_str._PEST,sco36944at7157,1.0
sco_36945at7157_Anopheles_gambiae_str._PEST,sco36945at7157,1.0
sco_36955at7157_Anopheles_gambiae_str._PEST,sco36955at7157,1.0
sco_36957at7157_Anopheles_gambiae_str._PEST,sco36957at7157,1.0
sco_36969at7157_Anopheles_gambiae_str._PEST,sco36969at7157,1.0
