sequence_id,prediction,confidence
sco_30093at7157_Aedes_aegypti,sco30093at7157,1.0
sco_30097at7157_Aedes_aegypti,sco30097at7157,1.0
sco_30106at7157_Aedes_aegypti,sco30106at7157,1.0
sco_30109at7157_Aedes_aegypti,sco30109at7157,1.0
sco_30111at7157_Aedes_aegypti,sco30111at7157,1.0
sco_30115at7157_Aedes_aegypti,sco30115at7157,1.0
sco_30116at7157_Aedes_aegypti,sco30116at7157,1.0
sco_30124at7157_Aedes_aegypti,sco30124at7157,1.0
sco_30145at7157_Aedes_aegypti,sco30145at7157,1.0
sco_30157at7157_Aedes_aegypti,sco30157at7157,1.0
sco_30166at7157_Aedes_aegypti,sco30166at7157,1.0
sco_30178at7157_Aedes_aegypti,sco30178at7157,1.0
sco_30189at7157_Aedes_aegypti,sco30189at7157,1.0
sco_30190at7157_Aedes_aegypti,sco30190at7157,1.0
sco_30193at7157_Aedes_aegypti,sco30193at7157,1.0
sco_30210at7157_Aedes_aegypti,sco30210at7157,1.0
sco_3023at7157_Aedes_aegypti,sco3023at7157,1.0
sco_30243at7157_Aedes_aegypti,sco30243at7157,1.0
sco_30249at7157_Aedes_aegypti,sco30249at7157,1.0
sco_30260at7157_Aedes_aegypti,sco30260at7157,1.0
sco_30267at7157_Aedes_aegypti,sco30267at7157,1.0
sco_30268at7157_Aedes_aegypti,sco30268at7157,1.0
sco_3026at7157_Aedes_aegypti,sco3026at7157,1.0
sco_3028at7157_Aedes_aegypti,sco3028at7157,1.0
sco_30295at7157_Aedes_aegypti,sco30295at7157,1.0
sco_30298at7157_Aedes_aegypti,sco30298at7157,1.0
sco_30303at7157_Aedes_aegypti,sco30303at7157,1.0
sco_30318at7157_Aedes_aegypti,sco30318at7157,1.0
sco_3031at7157_Aedes_aegypti,sco3031at7157,1.0
sco_3034at7157_Aedes_aegypti,sco3034at7157,1.0
sco_30360at7157_Aedes_aegypti,sco30360at7157,1.0
sco_30367at7157_Aedes_aegypti,sco30367at7157,1.0
sco_30374at7157_Aedes_aegypti,sco30374at7157,1.0
sco_30375at7157_Aedes_aegypti,sco30375at7157,1.0
sco_30386at7157_Aedes_aegypti,sco30386at7157,1.0
sco_30389at7157_Aedes_aegypti,sco30389at7157,1.0
sco_30396at7157_Aedes_aegypti,sco30396at7157,1.0
sco_30397at7157_Aedes_aegypti,sco30397at7157,1.0
sco_3039at7157_Aedes_aegypti,sco3039at7157,1.0
sco_303at7157_Aedes_aegypti,sco303at7157,1.0
sco_30404at7157_Aedes_aegypti,sco30404at7157,1.0
sco_30430at7157_Aedes_aegypti,sco30430at7157,1.0
sco_30439at7157_Aedes_aegypti,sco30439at7157,1.0
sco_3043at7157_Aedes_aegypti,sco3043at7157,1.0
sco_30473at7157_Aedes_aegypti,sco30473at7157,1.0
sco_30481at7157_Aedes_aegypti,sco30481at7157,1.0
sco_30495at7157_Aedes_aegypti,sco30495at7157,1.0
sco_30504at7157_Aedes_aegypti,sco30504at7157,1.0
sco_30516at7157_Aedes_aegypti,sco30516at7157,1.0
sco_30517at7157_Aedes_aegypti,sco30517at7157,1.0
sco_30562at7157_Aedes_aegypti,sco30562at7157,1.0
sco_30573at7157_Aedes_aegypti,sco30573at7157,1.0
sco_30576at7157_Aedes_aegypti,sco30576at7157,1.0
sco_30584at7157_Aedes_aegypti,sco30584at7157,1.0
sco_30585at7157_Aedes_aegypti,sco30585at7157,1.0
sco_30589at7157_Aedes_aegypti,sco30589at7157,1.0
sco_30596at7157_Aedes_aegypti,sco30596at7157,1.0
sco_30603at7157_Aedes_aegypti,sco30603at7157,1.0
sco_30611at7157_Aedes_aegypti,sco30611at7157,1.0
sco_30619at7157_Aedes_aegypti,sco30619at7157,1.0
sco_30641at7157_Aedes_aegypti,sco30641at7157,1.0
sco_30642at7157_Aedes_aegypti,sco30642at7157,1.0
sco_30646at7157_Aedes_aegypti,sco30646at7157,1.0
sco_30666at7157_Aedes_aegypti,sco30666at7157,1.0
sco_30671at7157_Aedes_aegypti,sco30671at7157,1.0
sco_30673at7157_Aedes_aegypti,sco30673at7157,1.0
sco_30683at7157_Aedes_aegypti,sco30683at7157,1.0
sco_30686at7157_Aedes_aegypti,sco30686at7157,1.0
sco_30702at7157_Aedes_aegypti,sco30702at7157,1.0
sco_30722at7157_Aedes_aegypti,sco30722at7157,1.0
sco_30726at7157_Aedes_aegypti,sco30726at7157,1.0
sco_30739at7157_Aedes_aegypti,sco30739at7157,1.0
sco_30747at7157_Aedes_aegypti,sco30747at7157,1.0
sco_30752at7157_Aedes_aegypti,sco30752at7157,1.0
sco_30763at7157_Aedes_aegypti,sco30763at7157,1.0
sco_30777at7157_Aedes_aegypti,sco30777at7157,1.0
sco_30778at7157_Aedes_aegypti,sco30778at7157,1.0
sco_30783at7157_Aedes_aegypti,sco30783at7157,1.0
sco_30791at7157_Aedes_aegypti,sco30791at7157,1.0
sco_30792at7157_Aedes_aegypti,sco30792at7157,1.0
sco_30801at7157_Aedes_aegypti,sco30801at7157,1.0
sco_3083at7157_Aedes_aegypti,sco3083at7157,1.0
sco_30841at7157_Aedes_aegypti,sco30841at7157,1.0
sco_30846at7157_Aedes_aegypti,sco30846at7157,1.0
sco_30873at7157_Aedes_aegypti,sco30873at7157,1.0
sco_30892at7157_Aedes_aegypti,sco30892at7157,1.0
sco_30906at7157_Aedes_aegypti,sco30906at7157,1.0
sco_30940at7157_Aedes_aegypti,sco30940at7157,1.0
sco_30947at7157_Aedes_aegypti,sco30947at7157,1.0
sco_30953at7157_Aedes_aegypti,sco30953at7157,1.0
sco_30981at7157_Aedes_aegypti,sco30981at7157,1.0
sco_30984at7157_Aedes_aegypti,sco30984at7157,1.0
sco_30988at7157_Aedes_aegypti,sco27179at7157,1.0
sco_31001at7157_Aedes_aegypti,sco31001at7157,1.0
sco_31008at7157_Aedes_aegypti,sco31008at7157,1.0
sco_31013at7157_Aedes_aegypti,sco31013at7157,1.0
sco_31014at7157_Aedes_aegypti,sco31014at7157,1.0
sco_3103at7157_Aedes_aegypti,sco3103at7157,1.0
sco_31042at7157_Aedes_aegypti,sco31042at7157,1.0
sco_31046at7157_Aedes_aegypti,sco41995at7157,0.5393466
sco_31056at7157_Aedes_aegypti,sco31056at7157,1.0
sco_31073at7157_Aedes_aegypti,sco31073at7157,1.0
sco_3108at7157_Aedes_aegypti,sco3108at7157,1.0
sco_31092at7157_Aedes_aegypti,sco31092at7157,1.0
sco_31098at7157_Aedes_aegypti,sco31098at7157,1.0
sco_31105at7157_Aedes_aegypti,sco31105at7157,1.0
sco_31122at7157_Aedes_aegypti,sco31122at7157,1.0
sco_31125at7157_Aedes_aegypti,sco30295at7157,0.9997173
sco_31135at7157_Aedes_aegypti,sco31135at7157,1.0
sco_31136at7157_Aedes_aegypti,sco31136at7157,1.0
sco_31146at7157_Aedes_aegypti,sco31146at7157,1.0
sco_31165at7157_Aedes_aegypti,sco31165at7157,1.0
sco_3116at7157_Aedes_aegypti,sco3116at7157,1.0
sco_31176at7157_Aedes_aegypti,sco31176at7157,1.0
sco_3118at7157_Aedes_aegypti,sco3118at7157,1.0
sco_31227at7157_Aedes_aegypti,sco31227at7157,1.0
sco_31237at7157_Aedes_aegypti,sco31237at7157,1.0
sco_31243at7157_Aedes_aegypti,sco31243at7157,1.0
sco_31248at7157_Aedes_aegypti,sco31248at7157,1.0
sco_3124at7157_Aedes_aegypti,sco3124at7157,1.0
sco_31250at7157_Aedes_aegypti,sco31250at7157,1.0
sco_31259at7157_Aedes_aegypti,sco31259at7157,0.99977297
sco_3127at7157_Aedes_aegypti,sco3127at7157,1.0
sco_31286at7157_Aedes_aegypti,sco31286at7157,1.0
sco_31293at7157_Aedes_aegypti,sco31293at7157,1.0
sco_31297at7157_Aedes_aegypti,sco31297at7157,1.0
sco_312at7157_Aedes_aegypti,sco312at7157,1.0
sco_31300at7157_Aedes_aegypti,sco31300at7157,1.0
sco_31323at7157_Aedes_aegypti,sco31323at7157,1.0
sco_31332at7157_Aedes_aegypti,sco31332at7157,1.0
sco_31339at7157_Aedes_aegypti,sco31339at7157,1.0
sco_31357at7157_Aedes_aegypti,sco31357at7157,1.0
sco_31364at7157_Aedes_aegypti,sco31364at7157,1.0
sco_3136at7157_Aedes_aegypti,sco3136at7157,1.0
sco_31373at7157_Aedes_aegypti,sco31373at7157,1.0
sco_31376at7157_Aedes_aegypti,sco31376at7157,1.0
sco_31388at7157_Aedes_aegypti,sco31388at7157,1.0
sco_31394at7157_Aedes_aegypti,sco31394at7157,1.0
sco_313at7157_Aedes_aegypti,sco313at7157,1.0
sco_31420at7157_Aedes_aegypti,sco31420at7157,1.0
sco_31424at7157_Aedes_aegypti,sco31424at7157,1.0
sco_31435at7157_Aedes_aegypti,sco31435at7157,1.0
sco_31438at7157_Aedes_aegypti,sco31438at7157,1.0
sco_31458at7157_Aedes_aegypti,sco31458at7157,1.0
sco_31460at7157_Aedes_aegypti,sco31460at7157,1.0
sco_31470at7157_Aedes_aegypti,sco31470at7157,1.0
sco_31471at7157_Aedes_aegypti,sco31471at7157,1.0
sco_31495at7157_Aedes_aegypti,sco31495at7157,1.0
sco_31505at7157_Aedes_aegypti,sco31505at7157,1.0
sco_31506at7157_Aedes_aegypti,sco31506at7157,1.0
sco_31514at7157_Aedes_aegypti,sco31514at7157,1.0
sco_31518at7157_Aedes_aegypti,sco31518at7157,1.0
sco_31549at7157_Aedes_aegypti,sco31549at7157,1.0
sco_31561at7157_Aedes_aegypti,sco31561at7157,1.0
sco_31585at7157_Aedes_aegypti,sco31585at7157,1.0
sco_31587at7157_Aedes_aegypti,sco31587at7157,1.0
sco_31594at7157_Aedes_aegypti,sco31594at7157,1.0
sco_31609at7157_Aedes_aegypti,sco31609at7157,1.0
sco_31612at7157_Aedes_aegypti,sco31612at7157,1.0
sco_31613at7157_Aedes_aegypti,sco31613at7157,1.0
sco_31614at7157_Aedes_aegypti,sco31614at7157,1.0
sco_31616at7157_Aedes_aegypti,sco31616at7157,1.0
sco_31623at7157_Aedes_aegypti,sco31623at7157,1.0
sco_31630at7157_Aedes_aegypti,sco31630at7157,1.0
sco_31636at7157_Aedes_aegypti,sco31636at7157,1.0
sco_3164at7157_Aedes_aegypti,sco3164at7157,1.0
sco_31694at7157_Aedes_aegypti,sco31694at7157,1.0
sco_31696at7157_Aedes_aegypti,sco31696at7157,1.0
sco_3169at7157_Aedes_aegypti,sco3169at7157,1.0
sco_31701at7157_Aedes_aegypti,sco31701at7157,1.0
sco_31706at7157_Aedes_aegypti,sco31706at7157,1.0
sco_31717at7157_Aedes_aegypti,sco31717at7157,1.0
sco_31728at7157_Aedes_aegypti,sco31728at7157,1.0
sco_31760at7157_Aedes_aegypti,sco26748at7157,1.0
sco_31771at7157_Aedes_aegypti,sco31771at7157,1.0
sco_31772at7157_Aedes_aegypti,sco31772at7157,1.0
sco_31788at7157_Aedes_aegypti,sco31788at7157,1.0
sco_31805at7157_Aedes_aegypti,sco31805at7157,1.0
sco_31841at7157_Aedes_aegypti,sco31841at7157,1.0
sco_31860at7157_Aedes_aegypti,sco31860at7157,1.0
sco_31867at7157_Aedes_aegypti,sco31867at7157,1.0
sco_31869at7157_Aedes_aegypti,sco31869at7157,1.0
sco_31876at7157_Aedes_aegypti,sco31876at7157,1.0
sco_31878at7157_Aedes_aegypti,sco31878at7157,1.0
sco_31882at7157_Aedes_aegypti,sco31882at7157,1.0
sco_31887at7157_Aedes_aegypti,sco31887at7157,1.0
sco_31889at7157_Aedes_aegypti,sco31889at7157,1.0
sco_3188at7157_Aedes_aegypti,sco3188at7157,1.0
sco_31890at7157_Aedes_aegypti,sco31890at7157,1.0
sco_31899at7157_Aedes_aegypti,sco31899at7157,1.0
sco_31919at7157_Aedes_aegypti,sco31919at7157,1.0
sco_31925at7157_Aedes_aegypti,sco31925at7157,1.0
sco_31931at7157_Aedes_aegypti,sco31931at7157,1.0
sco_31956at7157_Aedes_aegypti,sco31956at7157,1.0
sco_3195at7157_Aedes_aegypti,sco19436at7157,1.0
sco_31977at7157_Aedes_aegypti,sco31977at7157,1.0
sco_31979at7157_Aedes_aegypti,sco31979at7157,1.0
sco_31991at7157_Aedes_aegypti,sco31991at7157,0.9999871
sco_31995at7157_Aedes_aegypti,sco31995at7157,1.0
sco_3199at7157_Aedes_aegypti,sco3199at7157,1.0
sco_319at7157_Aedes_aegypti,sco319at7157,1.0
sco_32010at7157_Aedes_aegypti,sco32010at7157,1.0
sco_32013at7157_Aedes_aegypti,sco32013at7157,1.0
sco_32018at7157_Aedes_aegypti,sco32018at7157,1.0
sco_32020at7157_Aedes_aegypti,sco32020at7157,1.0
sco_32023at7157_Aedes_aegypti,sco32023at7157,1.0
sco_32028at7157_Aedes_aegypti,sco32028at7157,1.0
sco_32040at7157_Aedes_aegypti,sco32040at7157,1.0
sco_32054at7157_Aedes_aegypti,sco32054at7157,1.0
sco_32060at7157_Aedes_aegypti,sco32060at7157,1.0
sco_32068at7157_Aedes_aegypti,sco32068at7157,1.0
sco_32069at7157_Aedes_aegypti,sco32069at7157,1.0
sco_32082at7157_Aedes_aegypti,sco32082at7157,1.0
sco_32083at7157_Aedes_aegypti,sco32083at7157,1.0
sco_32085at7157_Aedes_aegypti,sco32085at7157,1.0
sco_32098at7157_Aedes_aegypti,sco32098at7157,1.0
sco_32102at7157_Aedes_aegypti,sco32102at7157,1.0
sco_32125at7157_Aedes_aegypti,sco32125at7157,1.0
sco_32131at7157_Aedes_aegypti,sco32131at7157,1.0
sco_32158at7157_Aedes_aegypti,sco32158at7157,1.0
sco_3216at7157_Aedes_aegypti,sco3216at7157,1.0
sco_32172at7157_Aedes_aegypti,sco32172at7157,1.0
sco_32174at7157_Aedes_aegypti,sco32174at7157,1.0
sco_32177at7157_Aedes_aegypti,sco32177at7157,1.0
sco_32188at7157_Aedes_aegypti,sco30722at7157,1.0
sco_32198at7157_Aedes_aegypti,sco32198at7157,1.0
sco_32200at7157_Aedes_aegypti,sco32200at7157,1.0
sco_32222at7157_Aedes_aegypti,sco32222at7157,1.0
sco_32254at7157_Aedes_aegypti,sco32254at7157,1.0
sco_3228at7157_Aedes_aegypti,sco3228at7157,1.0
sco_32332at7157_Aedes_aegypti,sco32332at7157,1.0
sco_32359at7157_Aedes_aegypti,sco32359at7157,1.0
sco_32378at7157_Aedes_aegypti,sco32378at7157,1.0
sco_32398at7157_Aedes_aegypti,sco32398at7157,1.0
sco_32402at7157_Aedes_aegypti,sco32402at7157,1.0
sco_32407at7157_Aedes_aegypti,sco32407at7157,1.0
sco_32419at7157_Aedes_aegypti,sco32419at7157,1.0
sco_32446at7157_Aedes_aegypti,sco32446at7157,1.0
sco_32462at7157_Aedes_aegypti,sco32462at7157,1.0
sco_32463at7157_Aedes_aegypti,sco32463at7157,1.0
sco_32476at7157_Aedes_aegypti,sco32476at7157,1.0
sco_32488at7157_Aedes_aegypti,sco32488at7157,1.0
sco_324at7157_Aedes_aegypti,sco324at7157,1.0
sco_3250at7157_Aedes_aegypti,sco42148at7157,1.0
sco_3252at7157_Aedes_aegypti,sco3252at7157,1.0
sco_32540at7157_Aedes_aegypti,sco32540at7157,1.0
sco_32546at7157_Aedes_aegypti,sco32546at7157,1.0
sco_3256at7157_Aedes_aegypti,sco3256at7157,1.0
sco_32575at7157_Aedes_aegypti,sco32575at7157,1.0
sco_32576at7157_Aedes_aegypti,sco32576at7157,1.0
sco_32577at7157_Aedes_aegypti,sco32577at7157,1.0
sco_32578at7157_Aedes_aegypti,sco32578at7157,1.0
sco_32583at7157_Aedes_aegypti,sco32583at7157,1.0
sco_32584at7157_Aedes_aegypti,sco32584at7157,1.0
sco_32585at7157_Aedes_aegypti,sco32585at7157,1.0
sco_32589at7157_Aedes_aegypti,sco32589at7157,1.0
sco_32641at7157_Aedes_aegypti,sco32641at7157,1.0
sco_32655at7157_Aedes_aegypti,sco32655at7157,1.0
sco_32659at7157_Aedes_aegypti,sco32659at7157,1.0
sco_32667at7157_Aedes_aegypti,sco32667at7157,1.0
sco_32669at7157_Aedes_aegypti,sco32669at7157,1.0
sco_32718at7157_Aedes_aegypti,sco32718at7157,1.0
sco_32735at7157_Aedes_aegypti,sco32735at7157,1.0
sco_32751at7157_Aedes_aegypti,sco32751at7157,1.0
sco_32755at7157_Aedes_aegypti,sco32755at7157,1.0
sco_32761at7157_Aedes_aegypti,sco32761at7157,1.0
sco_32770at7157_Aedes_aegypti,sco32770at7157,1.0
sco_32772at7157_Aedes_aegypti,sco32772at7157,1.0
sco_32792at7157_Aedes_aegypti,sco32792at7157,1.0
sco_32813at7157_Aedes_aegypti,sco32813at7157,1.0
sco_32816at7157_Aedes_aegypti,sco32816at7157,1.0
sco_32825at7157_Aedes_aegypti,sco32825at7157,1.0
sco_32865at7157_Aedes_aegypti,sco32865at7157,1.0
sco_32868at7157_Aedes_aegypti,sco32868at7157,1.0
sco_32901at7157_Aedes_aegypti,sco32901at7157,1.0
sco_32910at7157_Aedes_aegypti,sco32910at7157,1.0
sco_3293at7157_Aedes_aegypti,sco3293at7157,1.0
sco_32950at7157_Aedes_aegypti,sco32950at7157,1.0
sco_32953at7157_Aedes_aegypti,sco32953at7157,1.0
sco_32959at7157_Aedes_aegypti,sco32959at7157,1.0
sco_3296at7157_Aedes_aegypti,sco3296at7157,1.0
sco_32981at7157_Aedes_aegypti,sco32981at7157,1.0
sco_33004at7157_Aedes_aegypti,sco33004at7157,1.0
sco_33008at7157_Aedes_aegypti,sco33008at7157,1.0
sco_33049at7157_Aedes_aegypti,sco33049at7157,1.0
sco_33050at7157_Aedes_aegypti,sco33050at7157,1.0
sco_33051at7157_Aedes_aegypti,sco33051at7157,1.0
sco_33053at7157_Aedes_aegypti,sco33053at7157,1.0
sco_33061at7157_Aedes_aegypti,sco33061at7157,1.0
sco_33076at7157_Aedes_aegypti,sco33076at7157,1.0
sco_3307at7157_Aedes_aegypti,sco3307at7157,1.0
sco_33094at7157_Aedes_aegypti,sco33094at7157,1.0
sco_33122at7157_Aedes_aegypti,sco33122at7157,1.0
sco_33124at7157_Aedes_aegypti,sco33124at7157,1.0
sco_33129at7157_Aedes_aegypti,sco33129at7157,1.0
sco_3312at7157_Aedes_aegypti,sco3312at7157,1.0
sco_33181at7157_Aedes_aegypti,sco33181at7157,0.6864973
sco_3318at7157_Aedes_aegypti,sco3318at7157,1.0
sco_33205at7157_Aedes_aegypti,sco33205at7157,1.0
sco_33211at7157_Aedes_aegypti,sco33211at7157,1.0
sco_33221at7157_Aedes_aegypti,sco33221at7157,1.0
sco_3322at7157_Aedes_aegypti,sco3322at7157,1.0
sco_33248at7157_Aedes_aegypti,sco33248at7157,1.0
sco_3324at7157_Aedes_aegypti,sco3324at7157,1.0
sco_33272at7157_Aedes_aegypti,sco33272at7157,1.0
sco_33277at7157_Aedes_aegypti,sco33277at7157,1.0
sco_33298at7157_Aedes_aegypti,sco33298at7157,1.0
sco_33319at7157_Aedes_aegypti,sco33319at7157,1.0
sco_33335at7157_Aedes_aegypti,sco33335at7157,1.0
sco_33355at7157_Aedes_aegypti,sco33355at7157,1.0
sco_33384at7157_Aedes_aegypti,sco33384at7157,1.0
sco_3345at7157_Aedes_aegypti,sco3345at7157,1.0
sco_3348at7157_Aedes_aegypti,sco3348at7157,1.0
sco_33504at7157_Aedes_aegypti,sco33504at7157,1.0
sco_33518at7157_Aedes_aegypti,sco33518at7157,1.0
sco_33555at7157_Aedes_aegypti,sco33555at7157,1.0
sco_3358at7157_Aedes_aegypti,sco3358at7157,1.0
sco_335at7157_Aedes_aegypti,sco335at7157,1.0
sco_33653at7157_Aedes_aegypti,sco33653at7157,1.0
sco_33680at7157_Aedes_aegypti,sco33680at7157,1.0
sco_3369at7157_Aedes_aegypti,sco3369at7157,1.0
sco_336at7157_Aedes_aegypti,sco336at7157,1.0
sco_3376at7157_Aedes_aegypti,sco3376at7157,1.0
sco_3392at7157_Aedes_aegypti,sco3392at7157,1.0
sco_3394at7157_Aedes_aegypti,sco3394at7157,1.0
sco_3397at7157_Aedes_aegypti,sco3397at7157,1.0
sco_3436at7157_Aedes_aegypti,sco3436at7157,1.0
sco_3442at7157_Aedes_aegypti,sco3442at7157,1.0
sco_344at7157_Aedes_aegypti,sco344at7157,1.0
sco_3460at7157_Aedes_aegypti,sco3460at7157,1.0
sco_3478at7157_Aedes_aegypti,sco3478at7157,1.0
sco_3483at7157_Aedes_aegypti,sco3483at7157,1.0
sco_3495at7157_Aedes_aegypti,sco3495at7157,1.0
sco_3529at7157_Aedes_aegypti,sco3529at7157,1.0
sco_3530at7157_Aedes_aegypti,sco3530at7157,1.0
sco_3543at7157_Aedes_aegypti,sco38016at7157,0.9939912
sco_3554at7157_Aedes_aegypti,sco3554at7157,1.0
sco_3562at7157_Aedes_aegypti,sco3562at7157,1.0
sco_3565at7157_Aedes_aegypti,sco3565at7157,1.0
sco_3576at7157_Aedes_aegypti,sco3576at7157,1.0
sco_3584at7157_Aedes_aegypti,sco3584at7157,1.0
sco_3589at7157_Aedes_aegypti,sco3589at7157,1.0
sco_3607at7157_Aedes_aegypti,sco3607at7157,1.0
sco_3620at7157_Aedes_aegypti,sco3620at7157,1.0
sco_3627at7157_Aedes_aegypti,sco3627at7157,1.0
sco_3629at7157_Aedes_aegypti,sco3629at7157,1.0
sco_3633at7157_Aedes_aegypti,sco3633at7157,1.0
sco_3641at7157_Aedes_aegypti,sco3641at7157,1.0
sco_3675at7157_Aedes_aegypti,sco3675at7157,1.0
sco_36908at7157_Aedes_aegypti,sco36908at7157,1.0
sco_36910at7157_Aedes_aegypti,sco36910at7157,1.0
sco_36911at7157_Aedes_aegypti,sco36911at7157,1.0
sco_36913at7157_Aedes_aegypti,sco36913at7157,1.0
sco_36916at7157_Aedes_aegypti,sco36916at7157,1.0
sco_3691at7157_Aedes_aegypti,sco3691at7157,1.0
sco_36923at7157_Aedes_aegypti,sco36923at7157,1.0
sco_36931at7157_Aedes_aegypti,sco36931at7157,1.0
sco_36933at7157_Aedes_aegypti,sco36933at7157,1.0
sco_36935at7157_Aedes_aegypti,sco36935at7157,1.0
sco_36944at7157_Aedes_aegypti,sco36944at7157,1.0
sco_36945at7157_Aedes_aegypti,sco36945at7157,1.0
sco_36955at7157_Aedes_aegypti,sco36955at7157,1.0
sco_36957at7157_Aedes_aegypti,sco36957at7157,1.0
sco_36969at7157_Aedes_aegypti,sco36969at7157,1.0
sco_36977at7157_Aedes_aegypti,sco36977at7157,1.0
sco_36979at7157_Aedes_aegypti,sco36979at7157,1.0
sco_36982at7157_Aedes_aegypti,sco36982at7157,1.0
sco_36985at7157_Aedes_aegypti,sco36985at7157,1.0
sco_36986at7157_Aedes_aegypti,sco36986at7157,1.0
sco_36991at7157_Aedes_aegypti,sco36991at7157,1.0
sco_36997at7157_Aedes_aegypti,sco36997at7157,1.0
sco_37001at7157_Aedes_aegypti,sco37001at7157,1.0
sco_37016at7157_Aedes_aegypti,sco37016at7157,1.0
sco_37018at7157_Aedes_aegypti,sco37018at7157,1.0
sco_37023at7157_Aedes_aegypti,sco37023at7157,1.0
sco_37033at7157_Aedes_aegypti,sco37033at7157,1.0
sco_37039at7157_Aedes_aegypti,sco37039at7157,1.0
sco_37056at7157_Aedes_aegypti,sco37056at7157,1.0
sco_37064at7157_Aedes_aegypti,sco37064at7157,1.0
sco_37070at7157_Aedes_aegypti,sco37070at7157,1.0
sco_37084at7157_Aedes_aegypti,sco37084at7157,1.0
sco_37086at7157_Aedes_aegypti,sco37086at7157,1.0
sco_37087at7157_Aedes_aegypti,sco37087at7157,1.0
sco_37098at7157_Aedes_aegypti,sco37098at7157,1.0
sco_37101at7157_Aedes_aegypti,sco37101at7157,1.0
sco_37105at7157_Aedes_aegypti,sco37105at7157,1.0
sco_37112at7157_Aedes_aegypti,sco37112at7157,1.0
sco_37117at7157_Aedes_aegypti,sco37117at7157,1.0
sco_37118at7157_Aedes_aegypti,sco37118at7157,1.0
sco_37119at7157_Aedes_aegypti,sco37119at7157,1.0
sco_37123at7157_Aedes_aegypti,sco37123at7157,1.0
sco_37125at7157_Aedes_aegypti,sco37125at7157,1.0
sco_37128at7157_Aedes_aegypti,sco37128at7157,1.0
sco_37130at7157_Aedes_aegypti,sco37130at7157,1.0
sco_37131at7157_Aedes_aegypti,sco37131at7157,1.0
sco_37138at7157_Aedes_aegypti,sco37138at7157,1.0
sco_3713at7157_Aedes_aegypti,sco3713at7157,1.0
sco_37143at7157_Aedes_aegypti,sco37143at7157,1.0
sco_37146at7157_Aedes_aegypti,sco37146at7157,1.0
sco_37153at7157_Aedes_aegypti,sco37153at7157,1.0
sco_37160at7157_Aedes_aegypti,sco37160at7157,1.0
sco_37163at7157_Aedes_aegypti,sco37163at7157,1.0
sco_37165at7157_Aedes_aegypti,sco37165at7157,1.0
sco_37167at7157_Aedes_aegypti,sco37167at7157,1.0
sco_37169at7157_Aedes_aegypti,sco37169at7157,1.0
sco_37171at7157_Aedes_aegypti,sco37171at7157,1.0
sco_37176at7157_Aedes_aegypti,sco37176at7157,1.0
sco_37180at7157_Aedes_aegypti,sco37180at7157,1.0
sco_37181at7157_Aedes_aegypti,sco37181at7157,1.0
sco_37182at7157_Aedes_aegypti,sco37182at7157,1.0
sco_37186at7157_Aedes_aegypti,sco37186at7157,1.0
sco_37192at7157_Aedes_aegypti,sco37192at7157,1.0
sco_37195at7157_Aedes_aegypti,sco37195at7157,1.0
sco_37196at7157_Aedes_aegypti,sco37196at7157,1.0
sco_37204at7157_Aedes_aegypti,sco37204at7157,1.0
sco_37208at7157_Aedes_aegypti,sco37208at7157,1.0
sco_37214at7157_Aedes_aegypti,sco37214at7157,1.0
sco_3721at7157_Aedes_aegypti,sco3721at7157,1.0
sco_37224at7157_Aedes_aegypti,sco37224at7157,1.0
sco_37229at7157_Aedes_aegypti,sco37229at7157,1.0
sco_37233at7157_Aedes_aegypti,sco37233at7157,1.0
sco_37234at7157_Aedes_aegypti,sco37234at7157,1.0
sco_3723at7157_Aedes_aegypti,sco3723at7157,1.0
sco_37242at7157_Aedes_aegypti,sco37242at7157,1.0
sco_37243at7157_Aedes_aegypti,sco37243at7157,1.0
sco_37251at7157_Aedes_aegypti,sco37251at7157,1.0
sco_37264at7157_Aedes_aegypti,sco37264at7157,1.0
sco_37267at7157_Aedes_aegypti,sco37267at7157,1.0
sco_37268at7157_Aedes_aegypti,sco37268at7157,1.0
sco_37269at7157_Aedes_aegypti,sco37269at7157,1.0
sco_37272at7157_Aedes_aegypti,sco37272at7157,1.0
sco_37274at7157_Aedes_aegypti,sco37274at7157,1.0
sco_37281at7157_Aedes_aegypti,sco37281at7157,1.0
sco_37283at7157_Aedes_aegypti,sco37283at7157,1.0
sco_37288at7157_Aedes_aegypti,sco37288at7157,1.0
sco_37289at7157_Aedes_aegypti,sco37289at7157,1.0
sco_37292at7157_Aedes_aegypti,sco37292at7157,1.0
sco_37294at7157_Aedes_aegypti,sco37294at7157,1.0
sco_37303at7157_Aedes_aegypti,sco37303at7157,1.0
sco_37314at7157_Aedes_aegypti,sco37314at7157,1.0
sco_37323at7157_Aedes_aegypti,sco37323at7157,1.0
sco_37326at7157_Aedes_aegypti,sco37326at7157,1.0
sco_37328at7157_Aedes_aegypti,sco37328at7157,1.0
sco_37329at7157_Aedes_aegypti,sco37329at7157,1.0
sco_3732at7157_Aedes_aegypti,sco3732at7157,1.0
sco_37331at7157_Aedes_aegypti,sco37331at7157,1.0
sco_37342at7157_Aedes_aegypti,sco37342at7157,1.0
sco_37346at7157_Aedes_aegypti,sco37346at7157,1.0
sco_37348at7157_Aedes_aegypti,sco37348at7157,1.0
sco_37349at7157_Aedes_aegypti,sco37349at7157,1.0
sco_37355at7157_Aedes_aegypti,sco37355at7157,1.0
