sequence_id,prediction,confidence
sco_29432at7157_Anopheles_arabiensis,sco29432at7157,1.0
sco_29459at7157_Anopheles_arabiensis,sco29459at7157,1.0
sco_29462at7157_Anopheles_arabiensis,sco29462at7157,1.0
sco_29465at7157_Anopheles_arabiensis,sco29465at7157,1.0
sco_29473at7157_Anopheles_arabiensis,sco29473at7157,1.0
sco_29475at7157_Anopheles_arabiensis,sco29475at7157,1.0
sco_29491at7157_Anopheles_arabiensis,sco29491at7157,1.0
sco_29504at7157_Anopheles_arabiensis,sco29504at7157,1.0
sco_29507at7157_Anopheles_arabiensis,sco29507at7157,1.0
sco_29520at7157_Anopheles_arabiensis,sco29520at7157,1.0
sco_29539at7157_Anopheles_arabiensis,sco29539at7157,1.0
sco_2953at7157_Anopheles_arabiensis,sco2953at7157,1.0
sco_29550at7157_Anopheles_arabiensis,sco29550at7157,1.0
sco_29553at7157_Anopheles_arabiensis,sco29553at7157,1.0
sco_29557at7157_Anopheles_arabiensis,sco29557at7157,1.0
sco_2955at7157_Anopheles_arabiensis,sco2955at7157,1.0
sco_29561at7157_Anopheles_arabiensis,sco29561at7157,1.0
sco_29566at7157_Anopheles_arabiensis,sco29566at7157,1.0
sco_29568at7157_Anopheles_arabiensis,sco29568at7157,1.0
sco_29570at7157_Anopheles_arabiensis,sco29570at7157,1.0
sco_29573at7157_Anopheles_arabiensis,sco29573at7157,1.0
sco_29595at7157_Anopheles_arabiensis,sco29595at7157,1.0
sco_29599at7157_Anopheles_arabiensis,sco29599at7157,1.0
sco_29601at7157_Anopheles_arabiensis,sco29601at7157,1.0
sco_29604at7157_Anopheles_arabiensis,sco29604at7157,1.0
sco_29614at7157_Anopheles_arabiensis,sco29614at7157,1.0
sco_29615at7157_Anopheles_arabiensis,sco29615at7157,1.0
sco_29630at7157_Anopheles_arabiensis,sco29630at7157,1.0
sco_29631at7157_Anopheles_arabiensis,sco29631at7157,1.0
sco_29652at7157_Anopheles_arabiensis,sco29652at7157,1.0
sco_29663at7157_Anopheles_arabiensis,sco29663at7157,1.0
sco_29678at7157_Anopheles_arabiensis,sco29678at7157,1.0
sco_29686at7157_Anopheles_arabiensis,sco29686at7157,1.0
sco_29687at7157_Anopheles_arabiensis,sco29687at7157,1.0
sco_29695at7157_Anopheles_arabiensis,sco29695at7157,1.0
sco_29706at7157_Anopheles_arabiensis,sco29706at7157,1.0
sco_29729at7157_Anopheles_arabiensis,sco29729at7157,1.0
sco_29778at7157_Anopheles_arabiensis,sco29778at7157,1.0
sco_29788at7157_Anopheles_arabiensis,sco29788at7157,1.0
sco_29789at7157_Anopheles_arabiensis,sco29789at7157,1.0
sco_2978at7157_Anopheles_arabiensis,sco2978at7157,1.0
sco_29798at7157_Anopheles_arabiensis,sco29798at7157,1.0
sco_297at7157_Anopheles_arabiensis,sco297at7157,1.0
sco_29806at7157_Anopheles_arabiensis,sco29806at7157,1.0
sco_29808at7157_Anopheles_arabiensis,sco29808at7157,1.0
sco_29812at7157_Anopheles_arabiensis,sco29812at7157,1.0
sco_29821at7157_Anopheles_arabiensis,sco29821at7157,1.0
sco_29834at7157_Anopheles_arabiensis,sco29834at7157,1.0
sco_29835at7157_Anopheles_arabiensis,sco29835at7157,1.0
sco_29851at7157_Anopheles_arabiensis,sco29851at7157,1.0
sco_29867at7157_Anopheles_arabiensis,sco29867at7157,1.0
sco_29868at7157_Anopheles_arabiensis,sco29868at7157,1.0
sco_29875at7157_Anopheles_arabiensis,sco29875at7157,1.0
sco_29880at7157_Anopheles_arabiensis,sco29880at7157,1.0
sco_29887at7157_Anopheles_arabiensis,sco29887at7157,1.0
sco_2988at7157_Anopheles_arabiensis,sco2988at7157,1.0
sco_29899at7157_Anopheles_arabiensis,sco29899at7157,1.0
sco_29906at7157_Anopheles_arabiensis,sco29906at7157,1.0
sco_29923at7157_Anopheles_arabiensis,sco29923at7157,1.0
sco_29926at7157_Anopheles_arabiensis,sco29926at7157,1.0
sco_29933at7157_Anopheles_arabiensis,sco29933at7157,1.0
sco_29941at7157_Anopheles_arabiensis,sco29941at7157,1.0
sco_29942at7157_Anopheles_arabiensis,sco29942at7157,1.0
sco_29943at7157_Anopheles_arabiensis,sco29943at7157,1.0
sco_29953at7157_Anopheles_arabiensis,sco29953at7157,1.0
sco_29962at7157_Anopheles_arabiensis,sco29962at7157,1.0
sco_29965at7157_Anopheles_arabiensis,sco29965at7157,1.0
sco_29981at7157_Anopheles_arabiensis,sco29981at7157,1.0
sco_29984at7157_Anopheles_arabiensis,sco29984at7157,1.0
sco_30035at7157_Anopheles_arabiensis,sco30035at7157,1.0
sco_30036at7157_Anopheles_arabiensis,sco30036at7157,1.0
sco_30038at7157_Anopheles_arabiensis,sco30038at7157,1.0
sco_30056at7157_Anopheles_arabiensis,sco30056at7157,1.0
sco_30057at7157_Anopheles_arabiensis,sco30057at7157,1.0
sco_30069at7157_Anopheles_arabiensis,sco30069at7157,1.0
sco_30076at7157_Anopheles_arabiensis,sco30076at7157,1.0
sco_30090at7157_Anopheles_arabiensis,sco30090at7157,1.0
sco_30093at7157_Anopheles_arabiensis,sco30093at7157,1.0
sco_30097at7157_Anopheles_arabiensis,sco30097at7157,1.0
sco_30106at7157_Anopheles_arabiensis,sco30106at7157,1.0
sco_30109at7157_Anopheles_arabiensis,sco30109at7157,1.0
sco_30111at7157_Anopheles_arabiensis,sco30111at7157,1.0
sco_30115at7157_Anopheles_arabiensis,sco30115at7157,1.0
sco_30116at7157_Anopheles_arabiensis,sco30116at7157,1.0
sco_30124at7157_Anopheles_arabiensis,sco30124at7157,1.0
sco_30145at7157_Anopheles_arabiensis,sco30145at7157,1.0
sco_30157at7157_Anopheles_arabiensis,sco30157at7157,1.0
sco_30166at7157_Anopheles_arabiensis,sco30166at7157,1.0
sco_30178at7157_Anopheles_arabiensis,sco30178at7157,1.0
sco_30189at7157_Anopheles_arabiensis,sco30189at7157,1.0
sco_30190at7157_Anopheles_arabiensis,sco30190at7157,1.0
sco_30193at7157_Anopheles_arabiensis,sco30193at7157,1.0
sco_30210at7157_Anopheles_arabiensis,sco30210at7157,1.0
sco_3023at7157_Anopheles_arabiensis,sco3023at7157,1.0
sco_30243at7157_Anopheles_arabiensis,sco30243at7157,1.0
sco_30249at7157_Anopheles_arabiensis,sco30249at7157,1.0
sco_30260at7157_Anopheles_arabiensis,sco30260at7157,1.0
sco_30267at7157_Anopheles_arabiensis,sco30267at7157,1.0
sco_30268at7157_Anopheles_arabiensis,sco30268at7157,1.0
sco_3026at7157_Anopheles_arabiensis,sco3026at7157,1.0
sco_3028at7157_Anopheles_arabiensis,sco3028at7157,1.0
sco_30295at7157_Anopheles_arabiensis,sco30295at7157,1.0
sco_30298at7157_Anopheles_arabiensis,sco30298at7157,1.0
sco_30303at7157_Anopheles_arabiensis,sco30303at7157,1.0
sco_30318at7157_Anopheles_arabiensis,sco30318at7157,1.0
sco_3031at7157_Anopheles_arabiensis,sco3031at7157,1.0
sco_3034at7157_Anopheles_arabiensis,sco3034at7157,1.0
sco_30360at7157_Anopheles_arabiensis,sco30360at7157,1.0
sco_30367at7157_Anopheles_arabiensis,sco30367at7157,1.0
sco_3036at7157_Anopheles_arabiensis,sco3036at7157,1.0
sco_30374at7157_Anopheles_arabiensis,sco30374at7157,1.0
sco_30375at7157_Anopheles_arabiensis,sco30375at7157,1.0
sco_30386at7157_Anopheles_arabiensis,sco30386at7157,1.0
sco_30389at7157_Anopheles_arabiensis,sco30389at7157,1.0
sco_30396at7157_Anopheles_arabiensis,sco30396at7157,1.0
sco_30397at7157_Anopheles_arabiensis,sco30397at7157,1.0
sco_3039at7157_Anopheles_arabiensis,sco3039at7157,1.0
sco_303at7157_Anopheles_arabiensis,sco303at7157,1.0
sco_30404at7157_Anopheles_arabiensis,sco30404at7157,1.0
sco_30430at7157_Anopheles_arabiensis,sco30430at7157,1.0
sco_30439at7157_Anopheles_arabiensis,sco30439at7157,1.0
sco_3043at7157_Anopheles_arabiensis,sco3043at7157,1.0
sco_30473at7157_Anopheles_arabiensis,sco30473at7157,1.0
sco_30481at7157_Anopheles_arabiensis,sco30481at7157,1.0
sco_30495at7157_Anopheles_arabiensis,sco30495at7157,1.0
sco_30504at7157_Anopheles_arabiensis,sco30504at7157,1.0
sco_30516at7157_Anopheles_arabiensis,sco30516at7157,1.0
sco_30517at7157_Anopheles_arabiensis,sco30517at7157,1.0
sco_30562at7157_Anopheles_arabiensis,sco30562at7157,1.0
sco_30573at7157_Anopheles_arabiensis,sco30573at7157,1.0
sco_30576at7157_Anopheles_arabiensis,sco30576at7157,1.0
sco_30584at7157_Anopheles_arabiensis,sco30584at7157,1.0
sco_30585at7157_Anopheles_arabiensis,sco30585at7157,1.0
sco_30589at7157_Anopheles_arabiensis,sco30589at7157,1.0
sco_30596at7157_Anopheles_arabiensis,sco30596at7157,1.0
sco_30603at7157_Anopheles_arabiensis,sco30603at7157,1.0
sco_30611at7157_Anopheles_arabiensis,sco30611at7157,1.0
sco_30619at7157_Anopheles_arabiensis,sco30619at7157,1.0
sco_30641at7157_Anopheles_arabiensis,sco30641at7157,1.0
sco_30642at7157_Anopheles_arabiensis,sco30642at7157,1.0
sco_30646at7157_Anopheles_arabiensis,sco30646at7157,1.0
sco_30666at7157_Anopheles_arabiensis,sco30666at7157,1.0
sco_30671at7157_Anopheles_arabiensis,sco30671at7157,1.0
sco_30673at7157_Anopheles_arabiensis,sco30673at7157,1.0
sco_30683at7157_Anopheles_arabiensis,sco30683at7157,1.0
sco_30686at7157_Anopheles_arabiensis,sco30686at7157,1.0
sco_30702at7157_Anopheles_arabiensis,sco30702at7157,1.0
sco_30722at7157_Anopheles_arabiensis,sco30722at7157,1.0
sco_30726at7157_Anopheles_arabiensis,sco30726at7157,1.0
sco_30739at7157_Anopheles_arabiensis,sco30739at7157,1.0
sco_30747at7157_Anopheles_arabiensis,sco30747at7157,1.0
sco_30752at7157_Anopheles_arabiensis,sco30752at7157,1.0
sco_30763at7157_Anopheles_arabiensis,sco30763at7157,1.0
sco_30777at7157_Anopheles_arabiensis,sco30777at7157,1.0
sco_30778at7157_Anopheles_arabiensis,sco30778at7157,1.0
sco_30783at7157_Anopheles_arabiensis,sco30783at7157,1.0
sco_30791at7157_Anopheles_arabiensis,sco30791at7157,1.0
sco_30792at7157_Anopheles_arabiensis,sco30792at7157,1.0
sco_30801at7157_Anopheles_arabiensis,sco30801at7157,1.0
sco_30807at7157_Anopheles_arabiensis,sco30807at7157,1.0
sco_3083at7157_Anopheles_arabiensis,sco3083at7157,1.0
sco_30841at7157_Anopheles_arabiensis,sco30841at7157,1.0
sco_30873at7157_Anopheles_arabiensis,sco30873at7157,1.0
sco_30892at7157_Anopheles_arabiensis,sco30892at7157,1.0
sco_30940at7157_Anopheles_arabiensis,sco30940at7157,1.0
sco_30947at7157_Anopheles_arabiensis,sco30947at7157,1.0
sco_30952at7157_Anopheles_arabiensis,sco30952at7157,1.0
sco_30953at7157_Anopheles_arabiensis,sco30953at7157,1.0
sco_30981at7157_Anopheles_arabiensis,sco30981at7157,1.0
sco_30984at7157_Anopheles_arabiensis,sco30984at7157,1.0
sco_30988at7157_Anopheles_arabiensis,sco30988at7157,1.0
sco_31001at7157_Anopheles_arabiensis,sco31001at7157,1.0
sco_31008at7157_Anopheles_arabiensis,sco31008at7157,1.0
sco_31013at7157_Anopheles_arabiensis,sco31013at7157,1.0
sco_31014at7157_Anopheles_arabiensis,sco31014at7157,1.0
sco_3103at7157_Anopheles_arabiensis,sco3103at7157,1.0
sco_31042at7157_Anopheles_arabiensis,sco31042at7157,1.0
sco_31046at7157_Anopheles_arabiensis,sco31046at7157,1.0
sco_31056at7157_Anopheles_arabiensis,sco31056at7157,1.0
sco_31073at7157_Anopheles_arabiensis,sco31073at7157,1.0
sco_3108at7157_Anopheles_arabiensis,sco3108at7157,1.0
sco_31092at7157_Anopheles_arabiensis,sco31092at7157,1.0
sco_31098at7157_Anopheles_arabiensis,sco31098at7157,1.0
sco_31105at7157_Anopheles_arabiensis,sco31105at7157,1.0
sco_31122at7157_Anopheles_arabiensis,sco31122at7157,1.0
sco_31125at7157_Anopheles_arabiensis,sco31125at7157,1.0
sco_31135at7157_Anopheles_arabiensis,sco31135at7157,1.0
sco_31136at7157_Anopheles_arabiensis,sco31136at7157,1.0
sco_31146at7157_Anopheles_arabiensis,sco31146at7157,1.0
sco_31165at7157_Anopheles_arabiensis,sco31165at7157,1.0
sco_3116at7157_Anopheles_arabiensis,sco3116at7157,1.0
sco_31176at7157_Anopheles_arabiensis,sco31176at7157,1.0
sco_3118at7157_Anopheles_arabiensis,sco3118at7157,1.0
sco_31227at7157_Anopheles_arabiensis,sco31227at7157,1.0
sco_31237at7157_Anopheles_arabiensis,sco31237at7157,1.0
sco_31243at7157_Anopheles_arabiensis,sco31243at7157,1.0
sco_31248at7157_Anopheles_arabiensis,sco31248at7157,1.0
sco_3124at7157_Anopheles_arabiensis,sco3124at7157,1.0
sco_31250at7157_Anopheles_arabiensis,sco31250at7157,1.0
sco_31259at7157_Anopheles_arabiensis,sco31259at7157,1.0
sco_3126at7157_Anopheles_arabiensis,sco3126at7157,1.0
sco_3127at7157_Anopheles_arabiensis,sco3127at7157,1.0
sco_31286at7157_Anopheles_arabiensis,sco31286at7157,1.0
sco_31293at7157_Anopheles_arabiensis,sco31293at7157,1.0
sco_31297at7157_Anopheles_arabiensis,sco31297at7157,1.0
sco_312at7157_Anopheles_arabiensis,sco312at7157,1.0
sco_31300at7157_Anopheles_arabiensis,sco31300at7157,1.0
sco_31323at7157_Anopheles_arabiensis,sco31323at7157,1.0
sco_31329at7157_Anopheles_arabiensis,sco31329at7157,1.0
sco_31332at7157_Anopheles_arabiensis,sco31332at7157,1.0
sco_31339at7157_Anopheles_arabiensis,sco31339at7157,1.0
sco_31357at7157_Anopheles_arabiensis,sco31357at7157,1.0
sco_3136at7157_Anopheles_arabiensis,sco3136at7157,1.0
sco_31373at7157_Anopheles_arabiensis,sco31373at7157,1.0
sco_31376at7157_Anopheles_arabiensis,sco31376at7157,1.0
sco_31388at7157_Anopheles_arabiensis,sco31388at7157,1.0
sco_313at7157_Anopheles_arabiensis,sco313at7157,1.0
sco_31411at7157_Anopheles_arabiensis,sco31411at7157,1.0
sco_31420at7157_Anopheles_arabiensis,sco31420at7157,1.0
sco_31424at7157_Anopheles_arabiensis,sco31424at7157,1.0
sco_31435at7157_Anopheles_arabiensis,sco31435at7157,1.0
sco_31438at7157_Anopheles_arabiensis,sco31438at7157,1.0
sco_31458at7157_Anopheles_arabiensis,sco31458at7157,1.0
sco_31460at7157_Anopheles_arabiensis,sco31460at7157,1.0
sco_31470at7157_Anopheles_arabiensis,sco31470at7157,1.0
sco_31471at7157_Anopheles_arabiensis,sco31471at7157,1.0
sco_31495at7157_Anopheles_arabiensis,sco31495at7157,1.0
sco_31505at7157_Anopheles_arabiensis,sco31505at7157,1.0
sco_31506at7157_Anopheles_arabiensis,sco31506at7157,1.0
sco_31514at7157_Anopheles_arabiensis,sco31514at7157,1.0
sco_31518at7157_Anopheles_arabiensis,sco31518at7157,1.0
sco_31549at7157_Anopheles_arabiensis,sco31549at7157,1.0
sco_31561at7157_Anopheles_arabiensis,sco31561at7157,1.0
sco_31585at7157_Anopheles_arabiensis,sco31585at7157,1.0
sco_31587at7157_Anopheles_arabiensis,sco31587at7157,1.0
sco_31594at7157_Anopheles_arabiensis,sco31594at7157,1.0
sco_31609at7157_Anopheles_arabiensis,sco31609at7157,1.0
sco_31612at7157_Anopheles_arabiensis,sco31612at7157,1.0
sco_31613at7157_Anopheles_arabiensis,sco31613at7157,1.0
sco_31614at7157_Anopheles_arabiensis,sco31614at7157,1.0
sco_31616at7157_Anopheles_arabiensis,sco31616at7157,1.0
sco_31623at7157_Anopheles_arabiensis,sco31623at7157,1.0
sco_3162at7157_Anopheles_arabiensis,sco3162at7157,1.0
sco_31630at7157_Anopheles_arabiensis,sco31630at7157,1.0
sco_31636at7157_Anopheles_arabiensis,sco31636at7157,1.0
sco_31646at7157_Anopheles_arabiensis,sco31646at7157,1.0
sco_3164at7157_Anopheles_arabiensis,sco3164at7157,1.0
sco_31694at7157_Anopheles_arabiensis,sco31694at7157,1.0
sco_31696at7157_Anopheles_arabiensis,sco31696at7157,1.0
sco_3169at7157_Anopheles_arabiensis,sco3169at7157,1.0
sco_31701at7157_Anopheles_arabiensis,sco31701at7157,1.0
sco_31706at7157_Anopheles_arabiensis,sco31706at7157,1.0
sco_31717at7157_Anopheles_arabiensis,sco31717at7157,1.0
sco_31728at7157_Anopheles_arabiensis,sco31728at7157,1.0
sco_31760at7157_Anopheles_arabiensis,sco31760at7157,1.0
sco_31771at7157_Anopheles_arabiensis,sco31771at7157,1.0
sco_31772at7157_Anopheles_arabiensis,sco31772at7157,1.0
sco_31788at7157_Anopheles_arabiensis,sco31788at7157,1.0
sco_31805at7157_Anopheles_arabiensis,sco31805at7157,1.0
sco_31841at7157_Anopheles_arabiensis,sco31841at7157,1.0
sco_31860at7157_Anopheles_arabiensis,sco31860at7157,1.0
sco_31867at7157_Anopheles_arabiensis,sco31867at7157,1.0
sco_31869at7157_Anopheles_arabiensis,sco31869at7157,1.0
sco_31876at7157_Anopheles_arabiensis,sco31876at7157,1.0
sco_31878at7157_Anopheles_arabiensis,sco31878at7157,1.0
sco_31882at7157_Anopheles_arabiensis,sco31882at7157,1.0
sco_31887at7157_Anopheles_arabiensis,sco31887at7157,1.0
sco_31889at7157_Anopheles_arabiensis,sco31889at7157,1.0
sco_3188at7157_Anopheles_arabiensis,sco3188at7157,1.0
sco_31890at7157_Anopheles_arabiensis,sco31890at7157,1.0
sco_31899at7157_Anopheles_arabiensis,sco31899at7157,1.0
sco_31900at7157_Anopheles_arabiensis,sco31900at7157,1.0
sco_31919at7157_Anopheles_arabiensis,sco31919at7157,1.0
sco_31925at7157_Anopheles_arabiensis,sco31925at7157,1.0
sco_31931at7157_Anopheles_arabiensis,sco31931at7157,1.0
sco_31947at7157_Anopheles_arabiensis,sco31947at7157,1.0
sco_31956at7157_Anopheles_arabiensis,sco31956at7157,1.0
sco_3195at7157_Anopheles_arabiensis,sco3195at7157,1.0
sco_31977at7157_Anopheles_arabiensis,sco31977at7157,1.0
sco_31979at7157_Anopheles_arabiensis,sco31979at7157,1.0
sco_31991at7157_Anopheles_arabiensis,sco31991at7157,1.0
sco_31995at7157_Anopheles_arabiensis,sco31995at7157,1.0
sco_3199at7157_Anopheles_arabiensis,sco3199at7157,1.0
sco_319at7157_Anopheles_arabiensis,sco319at7157,1.0
sco_32010at7157_Anopheles_arabiensis,sco32010at7157,1.0
sco_32013at7157_Anopheles_arabiensis,sco32013at7157,1.0
sco_32018at7157_Anopheles_arabiensis,sco32018at7157,1.0
sco_32020at7157_Anopheles_arabiensis,sco32020at7157,1.0
sco_32023at7157_Anopheles_arabiensis,sco32023at7157,1.0
sco_32028at7157_Anopheles_arabiensis,sco32028at7157,1.0
sco_32040at7157_Anopheles_arabiensis,sco32040at7157,1.0
sco_32054at7157_Anopheles_arabiensis,sco32054at7157,1.0
sco_32060at7157_Anopheles_arabiensis,sco32060at7157,1.0
sco_32068at7157_Anopheles_arabiensis,sco32068at7157,1.0
sco_32069at7157_Anopheles_arabiensis,sco32069at7157,1.0
sco_32082at7157_Anopheles_arabiensis,sco32082at7157,1.0
sco_32083at7157_Anopheles_arabiensis,sco32083at7157,1.0
sco_32085at7157_Anopheles_arabiensis,sco32085at7157,1.0
sco_32098at7157_Anopheles_arabiensis,sco32098at7157,1.0
sco_32102at7157_Anopheles_arabiensis,sco32102at7157,1.0
sco_32125at7157_Anopheles_arabiensis,sco32125at7157,1.0
sco_32131at7157_Anopheles_arabiensis,sco32131at7157,1.0
sco_32158at7157_Anopheles_arabiensis,sco32158at7157,1.0
sco_3216at7157_Anopheles_arabiensis,sco3216at7157,1.0
sco_32172at7157_Anopheles_arabiensis,sco32172at7157,1.0
sco_32174at7157_Anopheles_arabiensis,sco32174at7157,1.0
sco_32177at7157_Anopheles_arabiensis,sco32177at7157,1.0
sco_32188at7157_Anopheles_arabiensis,sco32188at7157,1.0
sco_32198at7157_Anopheles_arabiensis,sco32198at7157,1.0
sco_32200at7157_Anopheles_arabiensis,sco32200at7157,1.0
sco_32222at7157_Anopheles_arabiensis,sco32222at7157,1.0
sco_32254at7157_Anopheles_arabiensis,sco32254at7157,1.0
sco_3228at7157_Anopheles_arabiensis,sco3228at7157,1.0
sco_32322at7157_Anopheles_arabiensis,sco32322at7157,1.0
sco_32332at7157_Anopheles_arabiensis,sco32332at7157,1.0
sco_32359at7157_Anopheles_arabiensis,sco32359at7157,1.0
sco_32378at7157_Anopheles_arabiensis,sco32378at7157,1.0
sco_32398at7157_Anopheles_arabiensis,sco32398at7157,1.0
sco_32402at7157_Anopheles_arabiensis,sco32402at7157,1.0
sco_32407at7157_Anopheles_arabiensis,sco32407at7157,1.0
sco_32419at7157_Anopheles_arabiensis,sco32419at7157,1.0
sco_32441at7157_Anopheles_arabiensis,sco32441at7157,1.0
sco_32446at7157_Anopheles_arabiensis,sco32446at7157,1.0
sco_32462at7157_Anopheles_arabiensis,sco32462at7157,1.0
sco_32463at7157_Anopheles_arabiensis,sco32463at7157,1.0
sco_32476at7157_Anopheles_arabiensis,sco32476at7157,1.0
sco_32488at7157_Anopheles_arabiensis,sco32488at7157,1.0
sco_324at7157_Anopheles_arabiensis,sco324at7157,1.0
sco_3250at7157_Anopheles_arabiensis,sco3250at7157,1.0
sco_3252at7157_Anopheles_arabiensis,sco3252at7157,1.0
sco_32540at7157_Anopheles_arabiensis,sco32540at7157,1.0
sco_32546at7157_Anopheles_arabiensis,sco32546at7157,1.0
sco_3256at7157_Anopheles_arabiensis,sco3256at7157,1.0
sco_32575at7157_Anopheles_arabiensis,sco32575at7157,1.0
sco_32576at7157_Anopheles_arabiensis,sco32576at7157,1.0
sco_32577at7157_Anopheles_arabiensis,sco32577at7157,1.0
sco_32578at7157_Anopheles_arabiensis,sco32578at7157,1.0
sco_32584at7157_Anopheles_arabiensis,sco32584at7157,1.0
sco_32585at7157_Anopheles_arabiensis,sco32585at7157,1.0
sco_32589at7157_Anopheles_arabiensis,sco32589at7157,1.0
sco_32608at7157_Anopheles_arabiensis,sco32608at7157,1.0
sco_32641at7157_Anopheles_arabiensis,sco32641at7157,1.0
sco_32655at7157_Anopheles_arabiensis,sco32655at7157,1.0
sco_32659at7157_Anopheles_arabiensis,sco32659at7157,1.0
sco_32662at7157_Anopheles_arabiensis,sco32662at7157,1.0
sco_32667at7157_Anopheles_arabiensis,sco32667at7157,1.0
sco_32669at7157_Anopheles_arabiensis,sco32669at7157,1.0
sco_32718at7157_Anopheles_arabiensis,sco32718at7157,1.0
sco_32735at7157_Anopheles_arabiensis,sco32735at7157,1.0
sco_32751at7157_Anopheles_arabiensis,sco32751at7157,1.0
sco_32755at7157_Anopheles_arabiensis,sco32755at7157,1.0
sco_32761at7157_Anopheles_arabiensis,sco32761at7157,1.0
sco_32770at7157_Anopheles_arabiensis,sco32770at7157,1.0
sco_32772at7157_Anopheles_arabiensis,sco32772at7157,1.0
sco_32792at7157_Anopheles_arabiensis,sco32792at7157,1.0
sco_32811at7157_Anopheles_arabiensis,sco32811at7157,1.0
sco_32813at7157_Anopheles_arabiensis,sco32813at7157,1.0
sco_32816at7157_Anopheles_arabiensis,sco32816at7157,1.0
sco_32825at7157_Anopheles_arabiensis,sco32825at7157,1.0
sco_32865at7157_Anopheles_arabiensis,sco32865at7157,1.0
sco_32868at7157_Anopheles_arabiensis,sco32868at7157,1.0
sco_32901at7157_Anopheles_arabiensis,sco32901at7157,1.0
sco_32910at7157_Anopheles_arabiensis,sco32910at7157,1.0
sco_3293at7157_Anopheles_arabiensis,sco3293at7157,1.0
sco_32950at7157_Anopheles_arabiensis,sco32950at7157,1.0
sco_32953at7157_Anopheles_arabiensis,sco32953at7157,1.0
sco_32959at7157_Anopheles_arabiensis,sco32959at7157,1.0
sco_3296at7157_Anopheles_arabiensis,sco3296at7157,1.0
sco_32981at7157_Anopheles_arabiensis,sco32981at7157,1.0
sco_33004at7157_Anopheles_arabiensis,sco33004at7157,1.0
sco_33008at7157_Anopheles_arabiensis,sco33008at7157,1.0
sco_33049at7157_Anopheles_arabiensis,sco33049at7157,1.0
sco_33050at7157_Anopheles_arabiensis,sco33050at7157,1.0
sco_33051at7157_Anopheles_arabiensis,sco33051at7157,1.0
sco_33053at7157_Anopheles_arabiensis,sco33053at7157,1.0
sco_33061at7157_Anopheles_arabiensis,sco33061at7157,1.0
sco_33076at7157_Anopheles_arabiensis,sco33076at7157,1.0
sco_3307at7157_Anopheles_arabiensis,sco3307at7157,1.0
sco_33094at7157_Anopheles_arabiensis,sco33094at7157,1.0
sco_33122at7157_Anopheles_arabiensis,sco33122at7157,1.0
sco_33124at7157_Anopheles_arabiensis,sco33124at7157,1.0
sco_33129at7157_Anopheles_arabiensis,sco33129at7157,1.0
sco_3312at7157_Anopheles_arabiensis,sco3312at7157,1.0
sco_33181at7157_Anopheles_arabiensis,sco33181at7157,1.0
sco_3318at7157_Anopheles_arabiensis,sco3318at7157,1.0
sco_33205at7157_Anopheles_arabiensis,sco33205at7157,1.0
sco_33211at7157_Anopheles_arabiensis,sco33211at7157,1.0
sco_33221at7157_Anopheles_arabiensis,sco33221at7157,1.0
sco_3322at7157_Anopheles_arabiensis,sco3322at7157,1.0
sco_33248at7157_Anopheles_arabiensis,sco33248at7157,1.0
sco_3324at7157_Anopheles_arabiensis,sco3324at7157,1.0
sco_33272at7157_Anopheles_arabiensis,sco33272at7157,1.0
sco_33277at7157_Anopheles_arabiensis,sco33277at7157,1.0
sco_33298at7157_Anopheles_arabiensis,sco33298at7157,1.0
sco_33319at7157_Anopheles_arabiensis,sco33319at7157,1.0
sco_33335at7157_Anopheles_arabiensis,sco33335at7157,1.0
sco_33355at7157_Anopheles_arabiensis,sco33355at7157,1.0
sco_3337at7157_Anopheles_arabiensis,sco3337at7157,1.0
sco_33384at7157_Anopheles_arabiensis,sco33384at7157,1.0
sco_3345at7157_Anopheles_arabiensis,sco3345at7157,1.0
sco_3348at7157_Anopheles_arabiensis,sco3348at7157,1.0
sco_33504at7157_Anopheles_arabiensis,sco33504at7157,1.0
sco_33512at7157_Anopheles_arabiensis,sco33512at7157,1.0
sco_33518at7157_Anopheles_arabiensis,sco33518at7157,1.0
sco_33555at7157_Anopheles_arabiensis,sco33555at7157,1.0
sco_3358at7157_Anopheles_arabiensis,sco3358at7157,1.0
sco_335at7157_Anopheles_arabiensis,sco335at7157,1.0
sco_33653at7157_Anopheles_arabiensis,sco33653at7157,1.0
sco_33680at7157_Anopheles_arabiensis,sco33680at7157,1.0
sco_3369at7157_Anopheles_arabiensis,sco3369at7157,1.0
sco_336at7157_Anopheles_arabiensis,sco336at7157,1.0
sco_3376at7157_Anopheles_arabiensis,sco3376at7157,1.0
sco_3388at7157_Anopheles_arabiensis,sco3388at7157,1.0
sco_3392at7157_Anopheles_arabiensis,sco3392at7157,1.0
sco_3394at7157_Anopheles_arabiensis,sco3394at7157,1.0
sco_3397at7157_Anopheles_arabiensis,sco3397at7157,1.0
sco_3436at7157_Anopheles_arabiensis,sco3436at7157,1.0
sco_3442at7157_Anopheles_arabiensis,sco3442at7157,1.0
sco_344at7157_Anopheles_arabiensis,sco344at7157,1.0
sco_3460at7157_Anopheles_arabiensis,sco3460at7157,1.0
sco_3478at7157_Anopheles_arabiensis,sco3478at7157,1.0
sco_3483at7157_Anopheles_arabiensis,sco3483at7157,1.0
sco_3495at7157_Anopheles_arabiensis,sco3495at7157,1.0
sco_3529at7157_Anopheles_arabiensis,sco3529at7157,1.0
